,body,cites_papers
335,"Research Call for Papers--Special Issue Europes cultures Negotiating cultural meanings, values, and ident",[6656020]
336,"Call for Papers--Special Issue Europes cultures Negotiating cultural meanings, values, and identities in t",[6656020]
337,"JCCP Call Europes cultures Negotiating cultural meanings, values, and identities Abstract due July15",[6656020]
338,"Negotiating cultural meanings, values, and identities in the European context psychology crosscultural cultures",[6656020]
339,My review of Peter Timmer's Food Security and Scarcity Why Ending Hunger Is So Hard now out paywall ask me 4 copy,[6722092]
340,Book review The Afterlives of the Psychiatric Asylum Recycling Concepts Psychiatry,[6726252]
341,Domain Specificity in Adolescents Concepts of Laws Associations Among Beliefs and Behavior -,[6752366]
342,Domain Specificity in Adolescents Concepts of Laws Associations Among Beliefs and Behavior,[6752366]
343,Domain Specificity in Adolescents Concepts of Laws Associations Among Beliefs and Behavior  Oosterhoff  2016,[6752366]
344,Surveillance and Embodiment Dispositifs of Capture,[6755910]
345,Link between surveillance and embodiment  in special issue of Body and Society,[6755910]
346,Body and Society Surveillance and Embodiment Dispositifs of Capture This article provides a Table of Contents,[6755910]
347,Surveillance and Embodiment Dispositifs of Capture This article provides an introduction to bodyandsociety,[6755910]
348,Surveillance and Embodiment Dispositifs of Capture Body and Society June 2016 22 3-27,[6755910]
349,keywords affect biometrics data embodiment intermediation surveillance,[6755910]
350,"Surveillance, Privacy, and Making of Modern Subject",[6756890]
351,"Surveillance, Privacy and the Making of the Modern Subject Habeas what kind of Corpus? In t bodyandsociety",[6756890]
352,PERSONAL RESIDENCES--FEMALE REALITIES -EXPOSURE SOAP OPERAEXCEPTIONALEXTERMINATIONMURDEROUS INTENTHOSTILITIES,[6756890]
353,New paper out for those interested in Heterotopia assemblage cruiseships and to some extent speculativerealism,[6829511]
354,"Jonathan Rankin and   consider the cruise ship as a processs, not just an object in their new paper",[6829511]
355,New paper out for those interested in Heterotopia assemblage cruiseships and to some extent ,[6829511]
356,Nice to feel the weight of the latest   in paperback! Link to article with   available here,[6829511]
357,Nice to feel the weight of the latest   in paperback! Link to article with   available here ,[6829511]
358,Congrats to my colleague Jonathan on seeing his publication in physical copy! Must've felt good to hold it in your hands upandcoming,[6829511]
359,explores deaf perspectives on diversity and the right to space on Mumbai surburban trains,[6829569]
360,Matthew Mitchelson from   examines relational vulnerability in the research process with former prisoners,[6829627]
361,Matthew Mitchelson from   examines relational vulnerability in the research process with former prisoners ,[6829627]
362,"Check out Dr Matthew Mitchelson's new article, ""Relational Vulnerability and the Research Process with Former","[6829627,6829627]"
363,Issue Information - 2016 - Journal of Research on Adolescence - Wiley Online Library,[6914104]
364,New in the AgrarianClassics series - Julie Guthman reviews Miriam Wells' 'Strawberry Fields' politics class work,[6961423]
365,Sean Robertson of   writes about indigenous sovereignty and the spatial politics of attentiveness,[6963022]
366,"Check out a great new paper by Sean Robertson,  , on indigenous sovereignty",[6963022]
367,New   explores different stories of place and indigeneity in relation to Tromso's would-be Olympic bid,[6963218]
368,Death Reminders Increase Agreement With Extremist Views but Not Violent Extremist Action in Indonesian Muslims $,[6978365]
369,"My article on extremism and violent extremism in Indonesia co-written O'Brien, Bliuc, and   out online",[6978365]
370,"In light of recent attack on Indonesian police, I thought I'd reshare my article looking at extremism in Indonesia",[6978365]
371,Extremely interesting research on extremism in Indonesia!,[6978365]
372,Study Death Reminders Increase Agreement W Extremist Views but Not Violent Extremist Action in Indonesian Muslims,[6978365]
373,"""results suggest that reminders of death may lead yng Muslims to be mre supportive of pol andreligiously extreme views, but not violent action",[6978365]
374,"Thesis draft almost complete, got me thinking about my first ever article looking at extremism in Indonesia",[6978365]
375,"""results suggest that reminders of death may lead yng Muslims to be mre supportive of pol andreligiously extreme views,",[6978365]
376,Interesting article!,[6978365]
377,Death Reminders Increase Agreement With Extremist Views but Not Violent Extremist Action in Indonesian MuslimsJour,[6978365]
378,Death Reminders Increase Agreement With Extremist Views but Not Violent Extremist Action in Indonesian Muslims,[6978365]
379,Study Death Reminders Increase Agreement W Extremist Views but Not Violent Extremist Action in Indonesian Muslims ,[6978365]
380,"""Get Up, Stand Up, Stand Up for Your Rights!"" The Jamaicanization of Youth Across 11 Countries Through Reggae Music",[6981430]
381,article - 'the road to epidaurus is like the road to creation tapping the urban archive',[6982314]
382,"'The road to Epidaurus is like the road to creation' by me, Harriet Hawkins and Joseph Kohlmaier On city as archive",[6982314]
383,No highlighting necessary Provocative enough for you?,[6982314]
384,Walking and talking making strange encounters within the familiar paywall,[6985263]
385,Hilary Ramsden from   writes about making strange encounters within the familiar,[6985263]
386,"We leave self-initiated interventions into aforementioned habitual cultural practices, eg walking and chewing gum, for further research",[6985263]
387,Only in academia  You couldn't make up this kind of foolishness,[6985263]
388,I love this type of twaddle,[6985263]
389,finding this account was divine providence i s2g,[6985263]
390,"Even when they're within shouting distance of something interesting, their instinct is to make it boring and tiresome",[6985263]
391,A peer-reviewed paper literally about walking and talking,[6985263]
392,Revolutionary research Walking and talking at the same time,[6985263]
393,"A new paper by Joao Sarmento explores tourists walking rhythms whilst doing the Tunis Medina, Tunisia",[6985310]
394,"Study on ""walking rhythms"" of tourists in Tunis Can't make this up",[6985310]
395,Is there a global environmental justice movement? Sort of,[7062328]
396,New article 'Is there a global environmental justice movement?' by Martinez-Alier et al available here,[7062328]
397,fascinating paper on global environmental justice - history and global database environment sustainability,[7062328]
398,fascinating paper on global environmental justice - history and global database environment su,[7062328]
399,Is there a global environmental justice movement?   Learn Teach Act,[7062328]
400,David Cairns compares student mobility and graduate migration intentions in austerity era Ireland and Portugal,[7091924]
401,Exploring student mobility + graduate migration undergraduate mobility in Portugal and Ireland highered,[7091924]
402,Exploring student mobility and graduate migration undergraduate mobility propensities in two economic crisis contexts,[7091924]
403,New article on economic crisis and migration now available at Social and Cultural Geography,[7091924]
404,"A new look at international student mobility in Portugal and Republic of Ireland by David Cairns, ISCTE, Uni Lisbon",[7091924]
405,"A new look at international student mobility in Portugal and Republic of Ireland by David Cairns, ISCTE, Uni Lisbon ",[7091924]
406,Geographer suggests that their colleagues should add comic books to their arsenal of tools,[7114939]
407,Geographer suggests that their colleagues should add comic books to their arsenal of tools htt,[7114939]
408,"Tortured language, surely intended to confuse Does this ""cultural geographer"" know there is a difference between cartoon and cartography?",[7114939]
409,"What happens when you have a paper due, but you spent all your time getting stoned and reading comic books JustAddWordSalad",[7114939]
410,"""explore the cartographies of the comic book""  This is why I say there are no experts, the higher education system is a joke",[7114939]
411,Tired of autoethnographies? Cultural geographer suggests using comic books instead,[7114939]
412,"If I saw this document at my workplace, I would contact security and alert a mental health professional",[7114939]
413,Great new paper by my friend   on 'Spatial agency and architecture' in   geography published,"[7144866,7144866]"
414,My new paper in   on geography and progressive architecture beyond buildings is now online and open access,[7144866]
415,My new paper in   on geography and progressive architecture beyond buildings is now online and open access ,[7144866]
416,Great new paper by my friend   on 'Spatial agency and architecture' in   ge,"[7144866,7144866]"
417,'s paper provides a new direction for geographic scholarship on architectural practice beyond buildings,[7144866]
418,Great new paper by   on 'Spatial agency and practising architecture beyond buildings' in,[7144866]
419,New paper by Colin Lorne extending geographic scholarship 'Spatial agency and practising architecture beyond buildings',[7144866]
420,New   article by   on architecture and geography 'beyond buildings' ,[7144866]
421,New   article by   on architecture and geography 'beyond buildings'  ,[7144866]
422,Great paper from   out in the latest    Plus it's openaccess Bonus   geography architecture,[7144866]
423,Thanks for the tweet   - hope the PhD is going well,[7144866]
424,Great paper from   out in the latest    Plus it's openaccess Bonus   geog,[7144866]
425,Open access paper in   on practising architecture beyond buildings,[7144866]
426,Understanding the Lack of Parent-Child Value Similarity The Role of Perceived Norms in Value Socialization i,[7154886]
427,Understanding the Lack of ParentChild Value Similarity Role of Perceived Norms in Immigrant Families Psychology,[7154886]
428,Understanding the Lack of ParentChild Value Similarity Role of Perceived Norms in Immigrant Families,[7154886]
429,"Examining Discrimination, Ethnic-Racial Identity Status, and Youth Public Regard Among Black,",[7157272]
430,"The Roles of Racial Discrimination, Cultural Mistrust, and Gender in Latina/o Youth's School",[7157275]
431,"The Roles of Racial Discrimination, Cultural Mistrust, and Gender in Latina/o Youth's School Attitudes and Acad",[7157275]
432,Check out our pub on racial discrimination and cultural mistrust in gender gap in education Latinxs   DePaul,[7157275]
433,Check out our pub on racial discrimination and cultural mistrust in gender gap in education Latinxs,[7157275]
434,"Yes,   has",[7221334]
435,How traditional approaches have a limited capacity to capture the magic of mental illnesses,[7278545]
436,How traditional approaches have a limited capacity to capture the magic of mental illnesses ht,[7278545]
437,On using magical experiences instead of evidence in research,[7278545]
438,On the magical qualities of illness and recovery read   IWD2017 DUIWD17 mentalhealth,[7278545]
439,On the magical qualities of illness and recovery read   IWD2017 DU,[7278545]
440,Magical realism in narratives of illness and distress,[7278545]
441,How can works of public art impact the re-constitution of place? culturalgeography,[7298988]
442,how a locality can call on its own distinctive creativity for revitalising work-life - beatthelite - newthinking,[7298988]
443,Folkestone perennial the enduring italic toggle='yes'work/italic of art in the re-constitution of place,[7298988]
444,My new paper in   exploring role of animals in creating and facilitating therapeutic engagements with place,[7300941]
445,The paper also explores CareFarming and how animals can initiate a change from Care Recipient to Care Giver,[7300941]
446,Very proud of my very brainy other half   ! therapeutic landscapes/ care farming etc,[7300941]
447,"Never did manage to sneak in a Simpsons reference sadly, but the stuff about Paro is in there",[7300941]
448,Really interesting seeing ways animals bound up in therapeutic relationships! Published something similar,[7300941]
449,Really interesting seeing ways animals bound up in therapeutic relationships! Published something similar h,[7300941]
450,New paper by   discusses therapeutic landscapes and non-human animals in care farming assemblages,[7300941]
451,My paper on 'Therapeutic landscapes and non-human animals' in   has just reached 200 views! CareFarming,[7300941]
452,My paper on 'Therapeutic landscapes and non-human animals' in   has just reached 200 views! CareFarming ht,[7300941]
453,and see his SandCG paper at,[7300941]
454,Exciting! My paper on Therapeutic Spaces and Animals is out of Earlyview and in new issue of   - free eprint,[7300941]
455,Thought this might be of interest,[7300941]
456,"Well done, Rich! Can't wait to read it!",[7300941]
457,"Richard Gorman, Cardiff Uni makes a strong argument for centering the agency of animals in therapeutic landscapes",[7300941]
458,Exciting! My paper on Therapeutic Spaces and Animals is out of Earlyview and in new issue of   - free eprint h,[7300941]
459,My new paper in   exploring role of animals in creating and facilitating therapeutic engagements with place h,[7300941]
460,"Socio-Cultural Factors as Antecedents of Cross-Cultural Adaptation in Expatriates, International Students, an",[7338219]
461,"Socio-Cultural Factors as Antecedents of Cross-Cultural Adaptation in Expatriates, International Students and Migrants",[7338219]
462,"SAGEpsychology Socio-Cultural Factors as Antecedents of Cross-Cultural Adaptation in Expatriates, International",[7338219]
463,"Socio-Cultural Factors as Antecedents of Cross-Cultural Adaptation in Expats, Intl Students, Migrants",[7338219]
464,"We've had the male, female, White, and tourist gazes Add the GoPro gaze to the list",[7350261]
465,Excited to see this article on the 'Go Pro Gaze' Of interest to you too I bet,[7350261]
466,ClassicNRPR The GoPro Gaze,[7350261]
467,This is such masturbation,[7350261]
468,Let us not forget the important discovery of the GoPro gaze in cultural geography,[7350261]
469,Not to be confused with the GoPro gaze,[7350261]
470,Cut From the Same Cloth Similarly Dishonest Individuals Across Countries  By   and colleagues,[7369737]
471,Does dishonest behavior across societies connect to similar core beliefs in individuals? Find out Psychology,[7369737]
472,Does dishonest behavior across societies connect to similar core beliefs in individuals? Find out,[7369737]
473,New article on art in post-conflict Bosnia now online in the journal Cultural Geographies,[7375804]
474,"cover image, Mladen Miljanovi, who also did this pivotal piece",[7375804]
475,On the importance of collaborations across species,[7378666]
476,"Developmental Latent Patterns of Identification as Mostly Heterosexual Versus Lesbian, Gay, or",[7465222]
477,"Youth who identify as ""LGB"" do so by ages 12-17 youth who ID as ""MostlyHetero"" take longer starting around 14",[7465222]
478,"Developmental Latent Patterns of Identification as Mostly Heterosexual Versus Lesbian, Gay, or Bisexual",[7465222]
479,Another scientific breakthrough in cultural geography,[7467401]
480,My article out in CulturalGeographies The Search for Publics Challenging Comfort Zones in PublicArt Co-Creation,[7467401]
481,"New in SCG, Yeoh et al Indonesian domestic workers and unmaking of transnational livelihoods and provisional futures",[7584254]
482,How are the transnational livelihoods and provisional futures of Indonesian domestic workers in Singapore unmade? ,[7584254]
483,How are the transnational livelihoods and provisional futures of Indonesian domestic workers in Singapore unmade?,[7584254]
484,New pub risk-taking and aspirations by Indonesian domestic workers First 50 downloads free,[7584254]
485,New publication by   risk-taking and aspirations by Indonesian domestic workers ,[7584254]
486,'stories to come' and Indonesian domestic workers - Brenda Yeoh/NUS,[7584254]
487,Indonesian domestic workers and the unmaking of transnational livelihoods and provisional futures migration,[7584254]
488,Indonesian domestic workers and the unmaking of transnational livelihoods and provisional futures,[7584254]
489,Hanging Out With the Right Crowd Peer Influence on Risk-Taking Behavior in Adolescence - Hoorn,[8079310]
490,Hanging Out With the Right Crowd Peer Influence on Risk-Taking Behavior in Adolescence,[8079310]
491,Study shows - again - teens risk more when peers are present adolescence,[8079310]
492,OK!,[8115626]
493,Hendrikx and Wissink offer an exploratory study of service accessibility in commodity housing estates in Guangzhou,[8127133]
494,"Fresh look at 'club goods', access and housing estates in Guangzhou, Dept of Public Policy, Uni Hong Kong",[8127133]
495,"Memory is the strength of our resistance beautiful academic article about San Jos Peace Community, Colombia",[8252150]
496,"Memory is the strength of our resistance beautiful academic article about San Jos Peace Community, Colombia ",[8252150]
497,Chris Courtheyn   explores an other politics through embodied and material commemoration in Colombia,[8252150]
498,What happens when you let a cultural geographer go rock climbing?,[8268982]
499,The production of climbing space,[8268982]
500,Some new sonic geographies from   in cultural geographies,[8285448]
501,I have a new paper early online in Cultural Geographies on 'Sonic affects and the production of space'  here $,[8285448]
502,I have a new paper early online in Cultural Geographies on 'Sonic affects and the production of space'  here,[8285448]
503,"Another rigorous, critical paper by   on the sonic production of space between micropolitical and macropolitical",[8285448]
504,"Another rigorous, critical paper by   on the sonic production of space between micropolitical and macropolitical h",[8285448]
505,Adrian Mulligan traces the travels of the American abolitionist Frederick Douglass in the Irish Atlantic World,[8315383]
506,"levers and fulcrums - Frederick Douglass and the forgotten world of Irish abolitionist activity, geog, bucknell uni",[8315383]
507,"levers and fulcrums - Frederick Douglass and the forgotten world of Irish abolitionist activity, geog, bucknell uni ",[8315383]
508,MotherAdolescent Proficiency in a Common Language Facilitates Socialization Among,[8367950]
509,MotherAdolescent Proficiency in a Common Language Facilitates Socialization Among Mexican-Origin Families,[8367950]
510,Here's what's trending on social media from JRA,[8367950]
511,Prof Rand Conger et al on how language affects socialization in Mexican-American families,[8367950]
512,Prof Rand Conger et al on how language affects socialization in Mexican-American families   ,[8367950]
513,"Another new paper, from Rebecca Wheeler of  , on sense of place in rural England",[8376712]
514,"Another new paper, from Rebecca Wheeler of  , on sense of place in rural England ",[8376712]
515,What is 'mobile' nostalgia? Exciting new article on rural England by Rebecca Wheeler,[8376712]
516,What is 'mobile' nostalgia? Exciting new article on rural England by Rebecca Wheeler    ,[8376712]
517,Geographers matter! Doreen Massey 19442016,[8438150]
518,writes a thoughtful obituary for Doreen Massey in   Geography,[8438150]
519,"Good obit by   of Doreen Massey, whom I knew as a fellow Hon Vice President of Geographical Assoc",[8438150]
520,"Good obit by   of Doreen Massey, whom I knew as a fellow Hon Vice President of Geographical Assoc   ",[8438150]
521,Geographers matter! a tribute to Doreen Massey by our founding editor   is now free to download,[8438150]
522,A really decent tribute from   for the late Doreen Massey,[8438150]
523,Geographers matter! Doreen Massey 19442016  Social and Cultural Geography OA,[8438150]
524,Geographers matter! Doreen Massey 19442016 place space feministgeography,[8438150]
525,Read Alison's article on globalisation following the unfollowable trail of the commodity,[8527902]
526,Doubleplusgood duckspeak,[8527902]
527,Distant screaming into the abyss,[8527902]
528,This is the worst one yet  The author isn't even pretending,[8527902]
529,This person somehow has a PhD,[8527902]
530,A straw man in the marchforscience debates or an exemplar?,[8527902]
531,help,[8527902]
532,"""Thing-following in an age of early globalisation""   Uhm",[8527902]
533,This is some of the worst writing I've ever seen,[8527902]
534,The thing is,[8527902]
535,Ok this thing is the worst piece of writing I've ever seen except for art criticism,[8527902]
536,Bidirectional Relationships Between Parenting Processes and Deviance in a Sample of Inner-City,[8532491]
537,Bidirectional Relationships Between Parenting Processes and Deviance Inner-City Black Youth a HT,[8532491]
538,Patterns of Adolescent Regulatory Responses During Family Conflict and Mental Health,[8532493]
539,Patterns of Adolescent Regulatory Responses During Family Conflict and Mental Health Trajectories,[8532493]
540,How family conflict distresses teens,[8532493]
541,New article by   on the politicaleconomy of 'flex trees' Available here,[8644100]
542,Roles of Response Inhibition and GeneEnvironment Interplay in Pathways to Adolescents',[8644592]
543,Roles of Response Inhibition and GeneEnvironment Interplay in Pathways to Adolescents' Externalizing Problems,[8644592]
544,"Nadia Bartolini,   and George Revill ask ""what culture for what geography?"" a new provocation",[8645332]
545,New article on genderexclusion and inequality in rural-urban migration in China by Jingzhong Ye et al,[8665607]
546,Left-behind women gender exclusion and inequality in rural-urban migration in China,[8665607]
547,Read the   Grassroots Voices trilogy -- all free to download! Part one 'Left-behind women',[8665607]
548,FREEACCESS to a new Grassroots Voices trilogy on China - Part 1 on left-behind women and gender exclusion,[8665607]
549,Left-behind women gender exclusion and inequality in rural-urban migration in China Free access!,[8665607]
550,Mid-week read   Left-behind women gender exclusion and inequality in rural-urban migration in China,[8665607]
551,FREEACCESS to a new Grassroots Voices trilogy on China - Part 1 on left-behind women and gender exclusion ,[8665607]
552,Externalizing Problem Behavior in Adolescence Parenting Interacting With DAT1 and DRD4 Genes -,[8705143]
553,Externalizing Problem Behavior in Adolescence Parenting Interacting With DAT1 and DRD4 Genes,[8705143]
554,Great day for new  -related papers  's geographies of infant feeding really resonates as a new-ish dad,[8830249]
555,This new paper by   would be a great gcyfrgchat twitter hour paper   -,[8830249]
556,Important new paper by   expands children's geog by looking at feeding and the everyday geographies of infants,[8830249]
557,What might infant geographies look like? Just published   in Social and Cult Geog,[8830249]
558,"OA Food, feeding and the material everyday geographies of infants possibilities and potentials",[8830249]
559,exciting new insights into materialgeographies of infant feeding,[8830249]
560,"My latest ""Who catches the biotech train? Understanding diverging political responses to GMOs in Southeast Asia""",[8922559]
561,newarticle by   on understanding diverging political responses to GMOs in SoutheastAsia Available here,[8922559]
562,newarticle by   on understanding diverging political responses to GMOs in SoutheastAsia Available here h,[8922559]
563,Technology-Based Communication and the Development of Interpersonal Competencies Within,[8941836]
564,Teens who text and use social media too much develop poor romantic relationship skills?,[8941836]
565,"The more teens talk to their partners via tech vs IRL/phone, the worse their conflict management skills 1yr later",[8941836]
566,This reporting - doesnt mention that telephone is considered traditional communication,[8941836]
567,Teens using socialmedia can hurt adult love life,[8941836]
568,NEW research from   teens using socialmedia can hurt adult love life,[8941836]
569,"For more information regarding the study, visit Journal of Research on Adolescence",[8941836]
570,"Brian Gleason, a couples therapist and co-author of Exceptional Relationships Transformation Through Embodied",[8941836]
571,Wouter van Gent and Rivke Jaffe examine the role of cinema in spatial imaginaries that normalize urban inequalities,[8946341]
572,"Normalizing urban inequality cinematic imaginaries of difference in postcolonial Amsterdam,",[8946341]
573,"newarticle by Montenegro de Wit on conservation science, plantbreeding and the makings of new seed enclosures",[8951930]
574,newarticle by Goldman et al on access and womensempowerment in Northern Tanzania Available here,[8962853]
575,Our new article-Controlling land they call their own access and women's empowerment in Northern Tanzania,[8962853]
576,"Looks interesting Secularization, sacralization and the reproduction of sacred space in China via",[8969355]
577,"Looks interesting Secularization, sacralization and the reproduction of sacred space in China via  ",[8969355]
578,"In the context of secularization, Ningning Chen explores the industrial use of ancestral temples in rural China",[8969355]
579,"Maillet,   and Williams discuss the challenges of researching migration and enforcement in obscured places",[8969499]
580,"Maillet,   and Williams discuss the challenges of researching migration and enforcement in obscured places ",[8969499]
581,Developmental Trajectories of Nonsuicidal Self-Injury in Adolescence and Psychiatry,[8987580]
582,Developmental Trajectories of Nonsuicidal Self-Injury in Adolescence and Intrapersonal/Interpersonal Risk Facto,[8987580]
583,"Gemma O'Brien considers independent bookshops as slow, socially connective retail",[8993528]
584,Green appropriations through shifting contours of authority and property on a pastoralist commons  The dynamics,[9009794]
585,Laura German is first author on a paper published this May in Journal of Peasant Studies,[9009794]
586,"newarticle by German et al on green appropriations, shifting authority and property on pastoralist commons",[9009794]
587,discusses critical pedagogy and the urgent need for critical reflections on US civil rights movement,[9053393]
588,"New from   Penn State - Fierce urgency, critical pedagogy, USCivilRightsMovement",[9053393]
589,Associations Between School Connection and Depressive Symptoms From Adolescence Through Early Adulth,[9062834]
590,Associations Between School Connection and Depressive Symptoms From Adolescence Through Early Adulthood Modera,[9062834]
591,Interested in Agrarian political economy? Read this FreeAccess article from The Journal of Peasant Studies,[9070077]
592,FreeAccess Agrarian political economy and modern world capitalism the contributions of food regime analysis,[9070077]
593,Some great free downloads from Journal of Peasant Studies  Agrarian political economy and modern world,[9070077]
594,Agrarian political economy and modern world capitalism the contributions of food regime analysis,[9070077]
595,FREEACCESS to the 'Dialogue on Food Regimes' collection has been extended! Read Henry Bernstein's article here,[9070077]
596,FREEACCESS to the 'Dialogue on Food Regimes' collection has been extended! Read Henry Bernstein's article here ,[9070077]
597,Commentary Food regime analysis and agrarian questions widening the conversation ~Harriet Friedmann,[9070445]
598,FREEACCESS to the 'Dialogue on Food Regimes' collection has been extended! Read Harriet Friedmann's article here,[9070445]
599,FREEACCESS to the 'Dialogue on Food Regimes' collection has been extended! Read Harriet Friedmann's article here htt,[9070445]
600,Commentary Food regime analysis and agrarian questions widening the conversation,[9070445]
601,New article by   in Race Ethnicity and Education   racism Romani CzechRepublic,[9098134]
602,My latest article about segregation of Roma in Czech Republic includes references to  's research,[9098134]
603,New article by   in Race Ethnicity and Education   racism Romani,[9098134]
604,"My article about racism and educational segregation of Roma in Race, Ethnicity and Education",[9098134]
605,Institutional racism and segregation of Romani students in the CzechRepublic  Great new article by,[9098134]
606,First 50 visitors will be able to read this great article by   for free! cc,[9098134]
607,First 50 visitors will be able to read this great article by   for free! cc   ,[9098134]
608,Institutional racism and segregation of Romani students in the CzechRepublic  Great new article by   htt,[9098134]
609,"Risky Bodies, Drugs and Biopolitics On Pharmaceutical Governance of Addiction and Other 'Diseases of Risk', S Vrecko",[9099702]
610,"Risky Bodies, Drugs and Biopolitics On Pharmaceutical Governance of Addiction and Other 'Diseases of Risk', S Vrecko  ",[9099702]
611,"New from Scott Vrecko   Risky Bodies, Drugs and Biopolitics On the Pharmaceutical Governance of Addiction",[9099702]
612,"Risky Bodies, Drugs and Biopolitics On the Pharmaceutical Governance of Addiction and Other  bodyandsociety",[9099702]
613,"New from Scott Vrecko   Risky Bodies, Drugs and Biopolitics On the Pharmaceutical Governance of Addiction ht",[9099702]
614,"Interesting new Body and Society piece applying Shildrick's ""the monstrous"" to aging research  agestudies",[9101311]
615,"Queering 'Successful Ageing, Dementia and Alzheimers Research Contributing to both ageing re bodyandsociety",[9101311]
616,"Intersting new article via   - 'Queering ""Successful Ageing"", Dementia and Alzheimer's Research'",[9101311]
617,"Self-promo read our Body and Society article applying Shildrick's ""the monstrous"" to ageing research",[9101311]
618,"Book review William Terry on Meehan and Strauss ""Precarious worlds contested geographies of social reproduction""",[9115100]
619,newarticle by Karine Peschard on seed wars and farmers rights in Brazil and India Available here,[9116535]
620,"Perspectives on farmers' rights from Brazil and India, in the Journal of Peasant Studies",[9116535]
621,newarticle by Ichinkhorloo and Yeh on spatiality and politics in rangeland interventions in Mongolia Read here,[9136518]
622,newarticle by Ichinkhorloo and Yeh on spatiality and politics in rangeland interventions in Mongolia Read here htt,[9136518]
623,Ephemeral communities spatiality and politics in rangeland interventions in Mongolia,[9136518]
624,journal of peasant studies Ephemeral communities spatiality and politics in rangeland interventions in Mongolia,[9136518]
625,journal of peasant studies Ephemeral communities spatiality and politics in rangeland interventions in Mongolia ,[9136518]
626,"newarticle by Harrison and Chiroro on legitimacy, resilience and going beyond the natural in naturaldisasters",[9160466]
627,"newarticle by Harrison and Chiroro on legitimacy, resilience and going beyond the natural in naturaldisasters ",[9160466]
628,Paper published by CIDT's Canford Chiroro in   on differentiated resilience around natural disasters,[9160466]
629,New paper from   me and team re Aust primary school teacher discourses on whiteness and national identity,[9230923]
630,Whiteness and national identity teacher discourses in Australian primary schools,[9230923]
631,"Read ""Dreams of Canadian Students"" involving 600 dream reports in the new issue of JCCP today! Psych CrossCulture",[9240646]
632,"SAGEpsychology Read ""Dreams of Canadian Students"" involving 600 dream reports in the new issue of JCCP today! ",[9240646]
633,A comparison of goal setting and reputational orientations of African adolescents from refugee psychology OA,[9582885]
634,Exploring Repressive Suffering Construal as a Function of Collectivism and Social Morality Prior research de,[9617345]
635,Contexts that discriminate international perspectives on the education of Roma students,[9622920]
636,"Culture Moderates the Relation Between Perceived Stress, Social Support, and Mental and Physical Health",[9636290]
637,newarticle by Sbastien Bainville on landrights and agrarian systems research in BurkinaFaso Available here,[9853784]
638,Unauthorized Status and Youth Development in the United States Consensus Statement of the Society f,[9860152]
639,Unauthorized Status and Youth Development in the United States Consensus Statement of the Society for Research,[9860152]
640,Unauthorized status and youth development in the US Consensus statement of the society for research in Adolescence,[9860152]
641,Unauthorized status and youth development in the US Consensus statement of the society for research in Adolescence ,[9860152]
642,Unauthorized Status and Youth Development in the United States Consensus Statement of the Society for Research ,[9860152]
643,How does having unauthorized immigrant parents impact children psychologically? Recent report surveys evidence,[9860152]
644,Refugees and child development thx for sharing,[9860152]
645,Mattias Krrholm compares the changing temporality of territorial appropriation in Malm's main square over time,[9860778]
646,"Or this, on temporality and territory in Malmo, Sweden NGM2017",[9860778]
647,Mark Griffiths and Eleanor Brown explore the embodied experiences of recently returned international volunteers,[9860922]
648,"Oh and this, too Ta",[9874455]
649,Melike Peterson   explores value of everyday encounters for living with difference in hyper-diverse areas,[9881584]
650,Checking last year's publication and realizing I got 3 citations! flabbergasted bigpotofchocolatemousse reallyhappy,[9881584]
651,Happy to see that my article is now open access!  Living with difference in hyper-diverse areas,[9881584]
652,"Self-tracking in the Digital Era Biopower, Patriarchy, and the New Biometric Body Projects",[10039041]
653,I love the patriarchy's commitment with objective mesures ,[10039041]
654,le sigh,[10039041]
655,This seems like a bit of a stretch to me,[10039041]
656,"Fitness tracking apps are ""patriarchy,"" --- says a feminist scholar well-versed in Foucault",[10039041]
657,Why training apps are patriarchal,[10039041]
658,"Self-tracking in the Digital Era Biopower, Patriarchy, and the New Biometric Body Projects -",[10039041]
659,newarticle by Sally Sargeson on land ownership and democratic participation in Chinese communities Read here,[10053550]
660,The Links Between Youth Employment and Educational Attainment Across Racial Groups,[10065241]
661,Free The Links Between Youth Employment and Educational Attainment Across Racial Groups,[10065241]
662,New article with   in   on the counterinsurgency/conservation nexus in the Virunga Park,[10093251]
663,"New article on armed conservation in Virunga, conflict dynamics and contestations DRC together with",[10093251]
664,"Guerrilla livelihoods and the dynamics of conflict and violence in the Virunga National Park, DRC Congo",[10093251]
665,New article with   in   on the counterinsurgency/conservation nexus in the Virunga Park h,[10093251]
666,"Via   On Virunga NP, DRC Increased militarisation of conservation fuels insurgent mobilisation",[10093251]
667,"Excited to read latest of   and   on Virunga, helping to understand its complexities",[10093251]
668,New article on the counterinsurgency/conservation nexus in the Virunga    -    Kivu,[10093251]
669,New article on the counterinsurgency/conservation nexus in the Virunga    -,[10093251]
670,newarticle by   and   on the counterinsurgency conservation nexus in the DRC,[10093251]
671,How conservation and counterinsurgency are intertwined in Congo's Virunga National Park conservation DRCongo,[10093251]
672,"New article on armed conservation in Virunga, conflict dynamics and contestations DRC together with   ht",[10093251]
673,EU claims support to Virunga increased security But security for who and where? Research shows different conclusion,[10093251]
674,"Really great paper on the serious problems with the militarization of conservation, esp In Africa using Virunga N Park",[10093251]
675,EU claims support to Virunga increased security But security for who and where? Research shows different conclusion ht,[10093251]
