,body,cites_papers
497,"RT   ""But you dont look like a scientist!"" Womeninscience with feminine appearance deemed less likely to be scientists ht",[5110616]
498,"RT   ""But you dont look like a scientist!"" Womeninscience with feminine appearance deemed less likely to be scientists ht",[5110616]
499,"RT   ""But you dont look like a scientist!"" Womeninscience with feminine appearance deemed less likely to be scientists ht",[5110616]
500,"RT   ""But you dont look like a scientist!"" Womeninscience with feminine appearance deemed less likely to be scientists ht",[5110616]
501,"RT   ""But you dont look like a scientist!"" Womeninscience with feminine appearance deemed less likely to be scientists ht",[5110616]
502,"RT   ""But you dont look like a scientist!"" Womeninscience with feminine appearance deemed less likely to be scientists ht",[5110616]
503,"RT   ""But you dont look like a scientist!"" Womeninscience with feminine appearance deemed less likely to be scientists ht",[5110616]
504,"RT   ""But you dont look like a scientist!"" Womeninscience with feminine appearance deemed less likely to be scientists ht",[5110616]
505,"RT   ""But you dont look like a scientist!"" Womeninscience with feminine appearance deemed less likely to be scientists ht",[5110616]
506,Feminine women less likely to be deemed scientist womeninstem sterotypessuck,[5110616]
507,But You Dont Look Like A Scientist! Women Scientists w/Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
508,New research looking feminine makes you appear less like a scientist,[5110616]
509,"Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016, authors inc",[5110616]
510,"RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016, authors in",[5110616]
511,"RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016, authors in",[5110616]
512,"RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016, authors in",[5110616]
513,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016 via,[5110616]
514,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016 via,[5110616]
515,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016 via,[5110616]
516,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016 via,[5110616]
517,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016 via,[5110616]
518,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016 via,[5110616]
519,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016 via,[5110616]
520,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists 2016 via,[5110616]
521,"Results suggest 4 womeninSTEM, feminine appearance may signal that they're not well suited 4 sci springerlink",[5110616]
522,just found it,[5110616]
523,RT   Women judged more feminine looking also judged less likely to be scientists,[5110616]
524,Women judged more feminine looking also judged less likely to be scientists,[5110616]
525,RT   Women judged more feminine looking also judged less likely to be scientists,[5110616]
526,RT   Women judged more feminine looking also judged less likely to be scientists,[5110616]
527,RT   Women judged more feminine looking also judged less likely to be scientists,[5110616]
528,RT   Women judged more feminine looking also judged less likely to be scientists,[5110616]
529,RT   Women judged more feminine looking also judged less likely to be scientists,[5110616]
530,But You Dont Look Like A Scientist-Women Scientists Looking Feminine Deemed Less Likely Scientists springerlink,[5110616]
531,But You Dont Look Like A Scientist! Women Scientists w/ Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
532,"Seriously? ""Women scientists with feminine appearance are deemed less likely to be scientists"" springerlink",[5110616]
533,Sad not surprsed Feminine appearance may erroneously signal that you are not well suited for science springerlink,[5110616]
534,RT   Sad not surprsed Feminine appearance may erroneously signal that you are not well suited for science,[5110616]
535,Here's why products like flipitecon should be representing female economists in their tools,[5110616]
536,RT   Here's why products like flipitecon should be representing female economists in their tools htt,[5110616]
537,RT   Sad not surprsed Feminine appearance may erroneously signal that you are not well suited for science,[5110616]
538,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
539,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
540,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
541,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
542,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
543,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
544,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
545,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
546,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
547,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
548,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
549,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
550,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
551,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
552,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
553,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
554,But You Dont Look Like A Scientist! Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
555,RT   Here's why products like flipitecon should be representing female economists in their tools htt,[5110616]
556,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
557,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
558,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
559,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
560,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
561,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
562,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
563,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
564,But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
565,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
566,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
567,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
568,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
569,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
570,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
571,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
572,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
573,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
574,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
575,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
576,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
577,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
578,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
579,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
580,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
581,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
582,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
583,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
584,RT   Remember the study that said makeup helps women's careers?  People Seem Feminine Women LESS Likely to be Scientists,[5110616]
585,RT   Remember the study that said makeup helps women's careers?  People Seem Feminine Women LESS Likely to be Scientists,[5110616]
586,RT   Remember the study that said makeup helps women's careers?  People Seem Feminine Women LESS Likely to be Scientists,[5110616]
587,RT   Remember the study that said makeup helps women's careers?  People Seem Feminine Women LESS Likely to be Scientists,[5110616]
588,RT   Remember the study that said makeup helps women's careers?  People Seem Feminine Women LESS Likely to be Scientists,[5110616]
589,RT   Remember the study that said makeup helps women's careers?  People Seem Feminine Women LESS Likely to be Scientists,[5110616]
590,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
591,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
592,Remember the study that said makeup helps women's careers?  People Seem Feminine Women LESS Likely to be Scientists,[5110616]
593,RT   Remember the study that said makeup helps women's careers?  People Seem Feminine Women LESS Likely to be Scientists,[5110616]
594,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
595,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
596,It is ridiculous that women scientists with feminine appearance are thought to be less likely to be scientists,[5110616]
597,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
598,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
599,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
600,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
601,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
602,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
603,RT   Remember the study that said makeup helps women's careers?  People Seem Feminine Women LESS Likely to be Scientists,[5110616]
604,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
605,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
606,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
607,But You Dont Look Like A Scientist! Women Scientists with Feminine Appearance are Deemed Less,[5110616]
608,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
609,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
610,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
611,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
612,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
613,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
614,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
615,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
616,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
617,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
618,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
619,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
620,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
621,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
622,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
623,RT   Remember the study that said makeup helps women's careers?  People Seem Feminine Women LESS Likely to be Scientists,[5110616]
624,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
625,"How does a female scientist looks like? JUST LIKE A SCIENTIST!  - ""Feminine appearance affected career judgments",[5110616]
626,Sigh,[5110616]
627,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
628,sySTEMatic gender bias Women scientists with feminine appearance deemed less likely to be scientists springerlink,[5110616]
629,Does it matter what you look like to be considered a scientist  Yes it does particularly if you are a woman,[5110616]
630,RT   sySTEMatic gender bias Women scientists with feminine appearance deemed less likely to be scientists,[5110616]
631,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
632,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
633,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
634,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
635,RT   Does it matter what you look like to be considered a scientist  Yes it does particularly if you are a woman  ,[5110616]
636,RT   Does it matter what you look like to be considered a scientist  Yes it does particularly if you are a woman  ,[5110616]
637,Interesting study RE gender bias in STEM fields makes me want to put my stiletto through someone's eye however,[5110616]
638,RT   Interesting study RE gender bias in STEM fields makes me want to put my stiletto through someone's eye however,[5110616]
639,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists KickAssOnFleek BoobsnBeakers,[5110616]
640,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists KickAssOnFleek BoobsnBeakers,[5110616]
641,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists KickAssOnFleek BoobsnBeakers,[5110616]
642,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
643,But You Dont Look Like A Scientist! Feminine Appearance Deemed Less Likely to be Scientists - Springer,[5110616]
644,Welcome to 2016 everyone Way to go for WomenInSTEM  HT,[5110616]
645,Fascinating study Feminine women less likely to be perceived as scientists,[5110616]
646,thestruggleisreal AndAScientist  Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
647,RT   Interesting study RE gender bias in STEM fields makes me want to put my stiletto through someone's eye however,[5110616]
648,RT   Interesting study RE gender bias in STEM fields makes me want to put my stiletto through someone's eye however,[5110616]
649,Feminine appearance = scientist?,[5110616]
650,Sadly there were cases of this in Evol2016 sexism WomenInSTEM toofeminine,[5110616]
651,RT   Sadly there were cases of this in Evol2016 sexism WomenInSTEM toofeminine,[5110616]
652,"RT   'But you don't look like a scientist!', when appearance gender?! counts against you Interesting read $",[5110616]
653,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists *BARF*,[5110616]
654,"'But you don't look like a scientist!', when appearance gender?! counts against you Interesting read $",[5110616]
655,Gendered appearance Stereotypes Femininity Face perception Physical appearance Science STEM Sexism,[5110616]
656,RT   Gendered appearance Stereotypes Femininity Face perception Physical appearance Science STEM Sexism,[5110616]
657,RT   Gendered appearance Stereotypes Femininity Face perception Physical appearance Science STEM Sexism,[5110616]
658,But You Dont Look Like A Scientist! Women with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
659,RT   Gendered appearance Stereotypes Femininity Face perception Physical appearance Science STEM Sexism,[5110616]
660,RT   Sadly there were cases of this in Evol2016 sexism WomenInSTEM toofeminine,[5110616]
661,But You Dont Look Like A Scientist! Women Scientists with Feminine Appearance are Deemed Less,[5110616]
662,RT   Sadly there were cases of this in Evol2016 sexism WomenInSTEM toofeminine,[5110616]
663,"So, if you look too feminine you can't be a scientist? WomenInSTEM WomenInScience science",[5110616]
664,"RT   So, if you look too feminine you can't be a scientist? WomenInSTEM WomenInScience science",[5110616]
665,RT   Sadly there were cases of this in Evol2016 sexism WomenInSTEM toofeminine,[5110616]
666,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
667,But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
668,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists htt,[5110616]
669,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists htt,[5110616]
670,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists htt,[5110616]
671,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
672,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists   ,[5110616]
673,But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
674,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists   ,[5110616]
675,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists htt,[5110616]
676,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
677,But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
678,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
679,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
680,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
681,I believe more and more that just getting women in tenure track positions is the solution to bias against women,[5110616]
682,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
683,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
684,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
685,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
686,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
687,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
688,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
689,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
690,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
691,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
692,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
693,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
694,How many papers do I need before wearing makeup to lab?,[5110616]
695,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
696,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
697,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
698,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
699,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
700,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
701,Grr Women with feminine appearance are deemed less likely to be scientists springerlink,[5110616]
702,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
703,But You Dont Look Like A Scientist! Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
704,eye roll,[5110616]
705,RT   But You Dont Look Like A Scientist! Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
706,"For those wondering whether my rant was warranted about the question I got after posting my picture, here you go",[5110616]
707,"It's true, some women ""just don't look like a scientist"" HT",[5110616]
708,"RT   It's true, some women ""just don't look like a scientist"" HT",[5110616]
709,RT   But You Dont Look Like A Scientist! Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
710,"Two recent studies confirm that feminine appearance makes women, but not men, look less like scientists WomenInSTEM",[5110616]
711,"RT   Two recent studies confirm that feminine appearance makes women, but not men, look less like scientists WomenInSTEM ",[5110616]
712,I'm reading  springerlink,[5110616]
713,"RT   Two recent studies confirm that feminine appearance makes women, but not men, look less like scientists WomenInSTEM ",[5110616]
714,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
715,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
716,"RT   Two recent studies confirm that feminine appearance makes women, but not men, look less like scientists WomenInSTEM ",[5110616]
717,RT   But You Dont Look Like A Scientist! Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
718,But You Dont Look Like A Scientist! Women Scientists with Feminine Appearance are Deemed Less,[5110616]
719,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
720,RT   But You Dont Look Like A Scientist! Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
721,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
722,RT   But You Dont Look Like A Scientist! Women with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
723,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
724,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
725,"Having been called ""Miss"" and ""sidekick"" to male coauthors by anti-porn orgs,women-can't-be-scientists still common",[5110616]
726,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
727,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
728,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
729,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
730,"""for women pursuing STEM, feminine appearance may erroneously signal that they are not well suited for science""",[5110616]
731,Women getting it done! womeninscience yesimagirl womenrock,[5110616]
732,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
733,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
734,Experienced this my whole career Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
735,"RT   ""for women pursuing STEM, feminine appearance may erroneously signal that they are not well suited for science""",[5110616]
736,An unfortunate truth - many find it hard to accept femme in stem LadiesInSTEM WomenInScience,[5110616]
737,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
738,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
739,New study Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists womenalsoknowstuff,[5110616]
740,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
741,RT   New study Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists wo,[5110616]
742,RT   New study Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists wo,[5110616]
743,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
744,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
745,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
746, RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
747,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
748,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
749,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
750,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
751,*sigh* I am a scientist I look like me There is no particular way a scientist is supposed to look,[5110616]
752,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
753,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
754,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists htt,[5110616]
755,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
756,RT   Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
757,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ,[5110616]
758,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ,[5110616]
759,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ,[5110616]
760,more reasons why we need more womeninSTEM WomenInScience via,[5110616]
761,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ,[5110616]
762,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
763,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ,[5110616]
764,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ,[5110616]
765,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ,[5110616]
766,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ,[5110616]
767,RT   But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ,[5110616]
