,body,cites_papers
442,"Bikketi et al, Gendered division of labour and   feminisation of  responsibilities in Kenya",[10645892]
443,"Review of  's Covered in ink   tattoos,  women, and the  politics of the body",[10690061]
444,"Review of  's Covered in ink   tattoos,  women, and the  politics of the body   ",[10690061]
445,et al   Endurance at the Top  Gender and  Political Ambition of Spanish and Swedish MPs  polsci  polisci,[10697903]
446,et al   Endurance at the Top  Gender and  Political Ambition of Spanish and Swedish MPs  polsci  polisci  ,[10697903]
447,Interesting new research on male caregivers of patients with multiple chronic conditions in Canada,[10704527]
448,open access  Exploring the Daily Geographies of Diverse Men Caregiving for Family Members,[10704527]
449,New article by Dr Wendy Duggleby Exploring the daily geographies of diverse men caregiving for family members,[10704527]
450,New article by Dr Wendy Duggleby Exploring the daily geographies of diverse men caregiving for family members    ,[10704527]
451,"Sociable men more often seen as gay than competent men, b/c ""nice guys"" are considered less masculine",[5086459]
452,"Men caregiving for family members with multiple chronic conditions by Giesbrecht et al,",[10704527]
453,Review of Discounted life  the price of global  surrogacy in  India,[10719550]
454,"Review of New desires, new selves  sex, love, and piety among  Turkish youth",[10732479]
455,"The global countryside  peasant women negotiating, recalibrating and resisting rural change in Colombia",[10738533]
456,"The global countryside   peasantwomen  rural change  Colombia Laura Rodriguez Castro, Barbara Pini and  Sarah Baker,",[10738533]
457,Bringing  gender and  spatialtheory to life at a German technical university,[10783299]
458," by Donna J  Drucker,",[10783299]
459,Hm will be aggravating or validating? Saving 4 l8r    Effect of Occupational Stypes on Men Interest in Fem-Dom Occs,[10783322]
460,"""The Effect of Occupational Gender Stereotypes on Mens Interest in Female-Dominated Occupations"" by alum A  Forsman",[10783322]
461,"""The Effect of Occupational Gender Stereotypes on Mens Interest in Female-Dominated Occupations"" by alum A  Forsman htt",[10783322]
462,Are All the Nice Guys  Gay? Impact of Sociability and Competence on Social Perception of  Male Sexual Orientation,[5086459]
463,"Cognitive, Affective and  Behavioral Responses to Partner Touch in Women With   Without Sexual Problems",[10785231]
464,"Cognitive, Affective and  Behavioral Responses to Partner Touch in Women With   Without Sexual Problems   htt",[10785231]
465,"Beyond the Bedroom  Cognitive, Affective, and Behavioral Responses to Partner Touch in Women",[10785231]
466,Beyond the bedroom  Women w/  vs w/o  sexual problems have more negative reactions to partners hypothetical touch,[10785231]
467,"Beyond the Bedroom  Cognitive, Affective and  Behavioral Responses to Partner Touch in Women w and  w/o Sexual Problems  a",[10785231]
468,"Religiosity, the Use of Mainstream and  Nonmainstream Pornography, and Sexual Satisfaction in Heterosexual Men and  Women",[10786345]
469,"""Whosoever Looketh on a Person to Lust After Them""  Religiosity, Porn and  Sexual Satisfaction in Heterosexuals  a",[10786345]
470,Cecile Ann Lawrence reviews  ' Contesting  intersex  the dubious diagnosis,[10799408]
471,Gay-riatrics   spatialpolitics and  activism of  gay  seniors in  TelAviv's gay community centre,[10824565]
472,Article  Girl in a Country Song  Gender Roles and Objectification of Women in Popular Country Music across 1990-2014,[10830764]
473,"Youyenn Teo 2016 class differentials in the elusive quest for work-life balance In Gender, Place and Culture",[5086963]
474,"New study  country music has become more sexist, objectifies women more since 1990",[10830764]
475,Country music becoming more sexual   EVERYTHING is becoming more sexual,[10830764]
476,This study was meant for me,[10830764]
477,A University study done by a professor at Texac Tech  I'd love to talk to my grandma about this over break,[10830764]
478,Girl in a Country Song  Gender Roles and Objectification of Women in Popular Country Music across 1990 to 2014,[10830764]
479,The life course and  emotions beyond  fieldwork  affect as position and experience,[10841355]
480,Exposure to Sexualized Advertisements Disrupts Childrens Math Performance by Reducing Working Memory  MSUEpet,[10843860]
481,"Sexualization decreases girl's math performance, cognitive functioning, and working memory   feministtherapy",[10843860]
482,"Historical evidence of prejudice and  some of our research shows for fans  But, a large scale comparison is needed",[10843888]
483,New research by Dr A Korteweg   The what and who of co-optation   Canfem  Cdnimm  VAW  ONpoli  UofT  Sociology,[10847546]
484,"Not everyone has maids  class differentials in the elusive quest for work-life balance, Youyenn Teo",[5086963]
485,Anna Korteweg examines the what and who of  cooptation for our special section - read her contribution here,[10847546]
486,Engaging  territorio cuerpo-tierra through body and  community  mapping,[10866651]
487,"You arent from around here   race,  masculinity, and  rural  transgender  men",[10885381]
488,1st publication is now online! PM me for a copy,[10944130]
489,You can read the lead article of our new issue  19 3   by Sara Hassani here,[10944130]
490,"Not a Woman, but a Soldier  Exploring Identity through Translocational Positionality  FemPsych  Gender",[10950576]
491,"Doing  gender comparative  research? But how? 4 essays  4 methods  4 great scholars, incl",[10961983]
492,,[10962189]
493,"Gender and statistics bite? Think Again! My new article on context, gender and  regression",[10962189]
494,ecpg17 - Multilevel Analysis as a Tool to Understand the Spatio-Temporality of  Gender,[10962189]
495,Now out! Latest article on LGBT disaster experiences from our ARC DP,[5087455]
496,'Muddying the waters  coauthoring feminisms across scholarship and activism'  Great book review forum in,[10963748]
497,"Symposium on Richa Nagar's ""Muddying the Waters  Coauthoring Feminisms across Scholarship and Activism""",[10963748]
498,New from my lab  A replication of our 2013 study   ,[11678322]
499,,[11678322]
500,Familial Patterning and Prevalence of Male Androphilia in  Samoa  a  HT,[11678322]
501,Piedalue  Beyond Culture as an explanation for intimate violence   culture  gender  violence,[11876773]
502,My paper was recently published online  yay!   Part of a themed section organized w/   to be published soon in GPC - stay tuned!,[11876773]
503,My paper was recently published online  yay!   Part of a themed section organized w/   to be published soon in GPC -,[11876773]
504,"This is NOT the right way to explore ""gender disparities in anticipated pursuit of Physics""",[11882123]
505,The outcome of a Foucauldian analysis   if you're interested in how to NOT make progress,[11882123]
506,"In the context of your visit to Hebden,   this new paper by   sprang to mind",[5087455]
507,"This is NOT the right way to explore ""gender disparities in anticipated pursuit of Physics""  ",[11882123]
508,"teachers tend to attribute girls achievement in Physics to their ""hard work"" but regard boys as ""naturally bright""",[11882123]
509,Fine work by   and others showing how girls are still discouraged from entering science,[11882123]
510,Our new paper with     Physics as a Quintessentially Masculine Subject   ASEChat  UKEdChat  Gender,[11882123]
511,Our new paper w/     Young Peoples Perceptions of Gender Issues in Access to  Physics,[11882123]
512,"For those interested in gender and  access to science, my new paper for   is open access",[11882123]
513,Our new paper with     Physics as a Quintessentially Masculine Subject   ASEChat  UKEdChat  Gender,[11882123]
514,My latest article with the   team on gender and access to Physics is open access,[11882123]
515,Our  OpenAccess paper w/     Physics as a Quintessentially Masculine Subject  ASEChat  UKEdChat  Gender,[11882123]
516,Our  OpenAccess paper w/     Physics as a Quintessentially Masculine Subject  ASEChat  UKEdChat  Gender h,[11882123]
517,Now out! Latest article on LGBT disaster experiences from our ARC DP    ,[5087455]
518,Open Access to our article on   Physics and   Gender,[11882123]
519,Indeed! We use our qualitative data to analyse this in the  OpenAccess paper this blog is based on -,[11882123]
520,Indeed! We use our qualitative data to analyse this in the  OpenAccess paper this blog is based on - ,[11882123]
521,Our most recent paper is  OpenAccess  Young Peoples Perceptions of  Gender Issues in Access to  Physics,[11882123]
522,Physics is perceived as overwhelmingly masculine    have begun the hunt for solutions to this,[11882123]
523,Physics is perceived as overwhelmingly masculine    have begun the hunt for solutions to this  ,[11882123]
524,Our research shows that this under-representation affects perceptions and participation  WomeninSTEM,[11882123]
525,"""If theyre a girly girl I cant see them wandering around in a lab in white coat"" - How people see  Physics",[11882123]
526,Construction of Physics as Quintessentially Masculine  Young Ppls Perceptions of Gender Issues in Access to Physics h,[11882123]
527,Construction of Physics as Quintessentially Masculine  Young Ppls Perceptions of Gender Issues in Access to Physics,[11882123]
528,Problems and possibilities on the margins  LGBT experiences in the 2011 Queensland floods  LGBT  QueenslandFloods,[5087455]
529,"Hi  We advocate wider representation of where physics can lead, and  who does Physics  Full paper",[11882123]
530,The Dark Side of Heterosexual Romance  Endorsement of Romantic Beliefs Relates to Intimate Partner Violence  rape,[11882279]
531,Interesting article  How You Bully a Girl Sexual Drama and the Negotiation of Gendered Sexuality in High School ,[11886147]
532,SSH tchrs -    GEsociology  gender,[11886147]
533,"""How You Bully a Girl"" Sexual Drama and the Negotiation of Gendered Sexuality in High School",[11886147]
534,"""Truly a Women of Color Organization""  Negotiating Sameness and Difference in Pursuit of Inter     gendersociety",[11889791]
535,Truly a women of color organization  negotiating sameness and difference in pursuit of intersectionality,[11889791]
536,Students in my Gender and  Sexualities course presented this article and led a class discussions on the concepts of same/di,[11889791]
537,Thanks to   for inviting me to review Harris and Giuffre's excellent book on women chefs,[5091310]
538,Students in my Gender and  Sexualities course presented this article and led a class discussions on the concepts of same/difference,[11889791]
539,Review on sex differences in contaminant  PCBs and mercury  concentrations of fish   OpenAccess,[11916553]
540,"Interesting details in here for brown fat buffs  ""Sex-spec phenotypes of hyper-/hypothyro """,[11962979]
541,"60% of respondents had engaged in sex in a parked car, and they loved it",[12032126]
542,"60% of US college students have had sex in a car and of those, 14% lost their virginity there The wonders of surveys",[12032126]
543,"60% of US college students have had sex in a car and of those, 14% lost their virginity there Th",[12032126]
544,New study  ,[12032126]
545,New JSR study finds 14% of students sampled at small Midwestern university lost virginities in parked cars,[12032126]
546,That is nothing new,[12032126]
547,"I knew  not carnally  a woman years ago who had sex only in cars--not her place, not yours, not a hotel, a car",[12032126]
548,Study  Both hetero and  homosexual men reported similar levels of sexual  harassment by women,[3928626]
549,"How is it that womengender most commonly associated with food, cookinghave lagged behind men in pro kitchens?",[5091310]
550,"In the Midwest, car sex is more common than you think   What are your thoughts on this experience?  midwest  carsex",[12032126]
551,Junk in the trunk  Researchers survey college students about sexual experiences in parked cars  psychology,[12032126]
552,  a  HT,[12032126]
553,"60% Midwest students have had  CarSex  Typically w/ romantic partner  57% , in back seat  63%  in the country  56%",[12032126]
554,"60% Midwest students have had  CarSex  Typically w/ romantic partner  57% , in back seat  63%  in the country  56% ",[12032126]
555,Popped your cherry in the back of a Chevy? You might be midwestern! 60% of 'em have banged in a car!  fuckfacts,[12032126]
556,"BAhahaha, I think mine WAS in a Chevy!  fuckfact",[12032126]
557,Influence of Community Disadvantage and Masculinity Ideology on   of Sexual Partners,[12042770]
558,"Community disadvantage associated with increases in masculine attitudes, high sex partner  , and higher STI risk",[12042770]
559,"Influence of Community Disadvantage and  Masculinity Ideology on   of Sexual Partners  Young Adult, Rural Black Men  a",[12042770]
560,"Negotiating male gatekeeper violence   S  Thambiah, K  Chakraborty, R  Sarker  Bangladeshimigrants  Malaysia",[5093257]
561,What's a True Gamer? Male Gamer Stereotype and  Marginalization of female  gamers  by Paassen Morgenroth,[12064731]
562,Check out our new paper on gender and gamer stereotypes!,[12064731]
563,Male gamer stereotype and  the marginalization of women in video game culture  gender,[12064731]
564,"Jamaica, Three Years Later  Effects of Intensified Pro-Gay Activism on Severe Prejudice Against Lesbians and Gay Men",[12086365]
565,"Jamaica, Three Years Later  Effects of Intensified Pro-Gay Activism on Severe Prejudice Against Lesbians and Gay Men ",[12086365]
566,"Jamaica, 3 Yrs Later  Effects of Intensified Pro-Gay Activism on Severe Prejudice Against Lesbians and  Gay Men  a",[12086365]
567,Adapting to Injustice  Young Bisexual Womens Interpretations of Microaggressions,[12090706]
568,PWQ  Podcast  Adapting to  Injustice Young  Bisexual Womens Interpretations of  Microaggressions,[12090706]
569,SAGEpsychology PWQ  Podcast  Adapting to  Injustice Young  Bisexual Womens Interpretations of  Microaggressions,[12090706]
570,To listen to later,[12090706]
571,Gender equality in housework among professional Filipinas in Melbourne   C  P  Limpangog  gender  filipinamigrants,[5093628]
572,SAGEpsychology Adapting to Injustice  Young Bisexual Womens Interpretations of Microaggressions PWQ4U,[12090706]
573,   Cambridge Core,[12137897]
574,MT    The Impact of  Gender Stereotypes on Voting for Women Candidates by Level and Type of Office,[12137897]
575,Sex-related factors influence expression of mood-related genes in the basolateral amygdala differentially depending,[12140865]
576,Looks like a really interesting article,[12318424]
577,Concerned about rape / rape myth acceptance  You might be interested in this,[12318424]
578,1/2 Contact with Counter-Stereotypical Women Predicts Less Sexism    by   and,[12318424]
579,"Contact with Counter-Stereotypical Women Predicts Less Sexism, Less Rape Myth Acceptance, Less Intention to Rape",[12318424]
580,"My paper with   on  rapemyth acceptance has been downloaded 1,417 times! Don't miss out  read it here",[12318424]
581,Zinger is the last sentence,[12346660]
582,Gender equality in housework among professional Filipinas in Melbourne  painfully slow and illusory? by Limpangog,[5093628]
583,Boys Dont Work? On the Psychological Benefits of Showing Low Effort in High School,[12346660]
584,"""Effortless acheiver"" more popular than hard-worker  Interesting result when combined w/ gender behavior perceptions",[12346660]
585,Male students invest less academic effort because effortless achievers are perceived more favorably ,[12346660]
586,Male students invest less academic effort because effortless achievers are perceived more favorably,[12346660]
587,Boys Don t Work? On the Psychological Benefits of Showing Low Effort in High School,[12346660]
588,Study  academic effort stereotyped as feminine,[12346660]
589,Relationship Between Endorsement of the Sexual Double Standard and  Sexual Cognitions and  Emotions HT,[12373878]
590,Relationship Between Endorsement of the Sexual Double Standard and  Sexual Cognitions and  Emotions HT  ,[12373878]
591,Moral Dilemmas of Transnational Migration  Vietnamese Women in Taiwan  gendersociety,[12418711]
592,"McKinnon et al,  Genderequality and economic empowerment in the Solomon Islands and Fiji  a place-based approach,",[12464911]
593,Gender  inequality within the ivory tower  bookreview  highered  womeninscience,[5100852]
594,"Not a Real Period? Social and Material Constructions of Menstruation  a a l'air intressant, pdf anyone ?",[12469790]
595,"Not a Real Period? Social and Material Constructions of Menstruation  a a l'air intressant, pdf an",[12469790]
596,'Tis a mystery!,[12469790]
597,Hahaha - menstruation is a 'social construct',[12469790]
598,this shits gone too damn fucking far  like are you kidding me? i fucking can't anymore,[12469790]
599,"Seriously, what are these guys researching on ? Not even some random university!    &lt - One of the best handles I follow!",[12469790]
600,Gah,[12469790]
601,"Another candidate for Mensa  Or is that ""Menses""?",[12469790]
602,This is the world we live in lol,[12469790]
603,"The more I look at these, the more weasel words pop out like pimples   SEEMS? At least they could use Active Fucking voice",[12469790]
604,Queering the transnational turn  regionalism and queer Asias,[5100858]
605,"""   menstruation *seems* a self-evidently 'natural' bodily process "" Emphasis mine, Quotes theirs  Feminist science, ladies and gentlemen",[12469790]
606,"This is why people hate ""gender studies""",[12469790]
607,Does this mean that women can just refuse to menstruate?  stupid,[12469790]
608,"""Confused"" seems an apt description",[12469790]
609,Ummm  Biology,[12469790]
610,Is this real life?,[12469790]
611,"BREAKING NEWS  feminist ""scholar"" discovers bleeding out one's snatch is natural, and not actually caused by the evil Patriarchy!",[12469790]
612,Seriously?,[12469790]
613,yep,[12469790]
614,"Haha, okay!",[12469790]
615,"Queering the transnational turn  regionalism and queer Asias, Howard Chiang and  Alvin K  Wong  queerstudies  Asia",[5100858]
616,"Apparently Ms  Hanson never got ""the talk"" from her parents",[12469790]
617,"The ""X is socially constructed"" a k a  ""who you gonna believe, your lying eyes?"" doctrine has attacked simple provable truths fo",[12469790]
618,More proof that 70-90% of people in college should not be in college,[12469790]
619,"Let's leave education to the left to handle, they said  It will be fine, they said",[12469790]
620,"Psssh, EVERYBODY knows that periods are made up by the MANTRIARCHY   FeministFriday",[12469790]
621,"Menstruation ""seems"" to be natural despite being a social construct  Das Spannungsfeld zw Biologie and  Soziologie",[12469790]
622,"Menstruation ""seems"" to be natural despite being a social construct  Das Spannungsfeld zw Biologie and ",[12469790]
623,MyHeadIsFullOfFuck,[12469790]
624,"Not an ivory tower, not at all",[12469790]
625,did the  RegressiveLeft murder all the biologists? Where did they all go?,[12469790]
626,Queering the transnational turn  regionalism and queer Asias by Chiang and Wong,[5100858]
627,it came this far!  in the 90's the joke went around that children thought milk was made in a factory   feminismiscancer academizes this !,[12469790]
628,"GP This is why people think feminism is stupid  Actually, this is why feminism is stupid",[12469790]
629,Gender and other grievance studies are turning out to be the cheapest non-invasive lobotomies you can get,[12469790]
630,Everybody knows that the menstrual cycle is a patriarchal construction no?,[12469790]
631,Is this what a university education results in these days? Goodness me ,[12469790]
632,"Weird, but what is ""menstrual supression""? Claims to look at def from biology to society??",[12469790]
633,"Not a ""Real"" Period?  Social and Material Constructions of Menstruation  gendersociety",[12469790]
634,yup,[12469790]
635,No point to this beyond funneling taxpayer dollars through the grant system  Otherwise I could happy thought my social construct period away,[12469790]
636,I don't even know what this is,[12469790]
637,Whats radical about reality TV? An unexpected tale from Shanghai of a Chinese lesbian antihero,[5100859]
638,Wow    just wow  These feminists are the new Scientologists   Scientology  sciencefiction,[12469790]
639,Haha what,[12469790]
640,Brilliant   spot on academic research over whether menstruation is a 'natural bodily process' or a social construction,[12469790]
641,menstruation is like just your opinion man,[12469790]
642,According to new feminists I wouldn't have a period if I wasn't 'socialized' to do so,[12469790]
643,Menstruation is a social construct  Really,[12469790]
644,There are parts of the university I won't mind seeing burned when civilization collapses   NewDarkAge,[12469790]
645,This is why I'm not a fan of how feminists have deconstructed terminology  it renders words impractical to use,[12469790]
646,hahahahahahahahaha,[12469790]
647,Why do gender scholars hate science?,[12469790]
648,"Whats radical about reality TV? An unexpected tale from Shanghai of a Chinese lesbian antihero, Camila Bassi",[5100859]
649,  What world do these people live in?,[12469790]
650,Feminists don't like anything that has the word men in it,[12469790]
651,Periods are a social construct? WHAT  THE  ACTUAL  HELL?!,[12469790]
652,ClassicNRPR Menstruation is a social construct,[12469790]
653,RealPeerReview  Hoax paper on how menstruation is just a social construct  Oh wait,[12469790]
654,yes since menstruation is a social construct too,[12469790]
655,are you in a sociology department or does Katie Hasson teach comedy writing?,[12469790]
656,Hoax paper on how menstruation is just a social construct  Oh wait,[12469790]
657,Gender scholar confused about why menstruation seems to be a natural thing despite what feminist theory says,[12469790]
658,How do young people 'do' gender and safety on a night out? New  ARCSHS research by,[4644935]
659,A 2016 paper uses Marxism to analyse lesbian sub-cultures on Chinese reality shows,[5100859]
660,Link,[12469790]
661,Here's a paper from the top-ranked gender studies journal  Menstrual periods are a social construct  Enjoy,[12469790]
662,Here's a paper in the top-ranked journal in gender studies claiming menstrual periods are social constructs bc BC,[12469790]
663,"Making women aware of their gender  vs personal  identity, makes them more likely to notice and  confront  sexism",[12474676]
664,"What the fuck does this even mean?   ""Prog  ""you have a vag '  ""Chick  ""zomg muh oppression!""",[12474676]
665,Perceiving and Confronting Sexism  The Causal Role of Gender Identity Salience,[12474676]
666,SAGEpsychology Perceiving and Confronting Sexism  The Causal Role of Gender Identity Salience PWQ4U,[12474676]
667,Sex and Drugs and Starting School,[12521331]
668,New study  Differences in Precollege Alcohol-Related Sexual Risk Taking by Gender and Recent Blackout Activity,[12521331]
669,New study  Differences in Precollege Alcohol-Related Sexual Risk Taking by Gender and Recent Blackout Activity  ,[12521331]
670,", Jon Binnie  LGBTQpolitics  Europe  sexuality  regionality",[5100925]
671,"For young women, blacking out from drinking --  higher risk for unwanted, unsafe, and  regretted sex",[12521331]
672,NEWS,[12521331]
673,Differences in Precollege Alcohol-Related Sexual Risk Taking by Gender and  Recent Blackout Activity  a  HT,[12521331]
674,,[12534775]
675,Oh no  I bet love has very less to do with SET  It do not undermine gender relations  It just explains it,[12534775]
676,"As if the problems with Ego Depletion weren't enough, Roy Baumeister is now accused of promoting sexist ideology",[12534775]
677,"Sexual marketplace ""theory"" so completely substantiated by human experience  Only a ""social scientist"" would try to suppress it for feelz",[12534775]
678,SAGEpsychology  PWQ4U,[12534775]
679,Boys more likely than girls to admit 'wrong-doing' on anonymous social media sites   teens  socialmedia  digcit,[12569354]
680,BeAboveTheFray    MeganKMaas  Boys more likely than girls to admit 'wrong-doing' on anonymous social media sites ,[12569354]
681," by Jon Binnie,",[5100925]
682,Important study Premigration Victimization Experiences of Sexual and  Gender Minority Refugees and  Asylees in US and  Canada,[12638750]
683,Important study Premigration Victimization Experiences of Sexual and  Gender Minority Refugees and  Asylees in US and  Canada h,[12638750]
684,Premigration Victimization  Sexual and  Gender Minority  Refugees and  Asylees in US and  Canada  a  HT,[12638750]
685,Premigration Victimization  Sexual and  Gender Minority  Refugees and  Asylees in US and  Canada  a  HT  ,[12638750]
686,Check out the summary of the Workshops which were held at the Sex and Gender Based Medicine Summit!,[12666585]
687,How to study the impact of sex and gender in medical research   Review of Resources,[12667390]
688,A review of SGBM Resources to help researchers study sex as a biological variable,[12667390]
689,Nice review of resources on how to study the impact of sex and  gender in medical research!,[12667390]
690,Nice review of resources on how to study the impact of sex and  gender in medical research!  ,[12667390]
691,How to study the impact of sex and gender in medical research   Review of Resources   ,[12667390]
692,The phenotypic impact of the male-specific region of chromosome-Y in inbred mating  the role of genetic variants,[5101813]
693,Innovative levers for sustainable integration of  gender  medicine into medical school curricula,[12682413]
694,Check out this commentary from our SD   and   on integrating  gender into  medicalschool !,[12682413]
695,"Reconsidering Gendered Sex in Generalized AIDS Epidemic, Angotti and  Sennett  great work from longtime collaborator",[12689478]
696,  gendersociety,[12689478]
697,Important online courses - Science of Sex and Gender in Human Health by NIH ORWH  bsd,[12731582]
698,Prof  Lisa Bowleg revolutionized  intersectionality research by questioning separating women AND minorities,[12958172]
699,Sex and  gender in  medical  education  a national  student  survey via,[12963351]
700,No scientific evidence that gender identity is independent of biological sex  Yours?,[12963351]
701,"Caring practices  the connection between logics of state and domestic violence in Cairo, by Christine E  Smith",[13049407]
702,I'm so pleased to see Ruth Preser's new   paper about Israeli lesbians 'disappearing' in Berlin,[13075473]
703,New data show that Y chromosome  has elevated effects compared to the autosomes on 53 phenot in 7 rat strains  bsd,[5101813]
704,"Lost and found in  Berlin   identity,  ontology and the emergence of  Queer  Zion by Ruth Preser",[13075473]
705,Very new and very faboulus publication on queer Israelis in Berlin by Ruth Preser,[13075473]
706,New article by   member    the role of social media in th online construction of male sexworkers,[13217919]
707,"Follow  exploring the role of social media in the online construction of male sex worker lives in  Dublin,  Ireland",[13217919]
708,"Follow  exploring the role of social media in the online construction of male sex worker lives in  Dublin,  Ireland ",[13217919]
709,An important read! Also check out   research paper on men in  sexwork in  Dublin  research,[13217919]
710,Using Video to Increase Gender Bias Literacy Toward  WomenInScience,[13220287]
711,Using Video to Increase  GenderBias Literacy Toward  WomeninScience,[13220287]
712,SAGEpsychology Using Video to Increase  GenderBias Literacy Toward  WomeninScience PWQ4U,[13220287]
713,Using Video to Increase Gender Bias Literacy Toward  WomeninScience,[13220287]
714,"Open access article  Oral sex, young people and  gendered narratives of reciprocity",[5103506]
715,    womeninscience  STEM,[13220287]
716,My latest publication,[13226301]
717,When bodies do not fit  an analysis of postgraduate fieldwork,[13226301]
718,When bodies do not fit  an analysis of  postgraduate  fieldwork by Jokinen and  Caretta,[13226301]
719,"Ahh, more  mesearch, this time as duet",[13226301]
720,"These poor, oppressed post-graduate researchers! Jeopardizing their health for the sake of their work  Oh the humanity!",[13226301]
721,Oh precious snowflake postgraduate scholars,[13226301]
722,Please stop! This jargon is too painful,[13226301]
723,Sexual Quality of Life and Aging  A Prospective Study of a Nationally Representative Sample  Journal of Sex Research,[13260383]
724,Sexual Quality of Life and Aging  A Prospective Study of a Nationally Representative Sample  Journal of Sex Research h,[13260383]
725,Interviews w/ UK teens reveals 2 contrasting views of  OralSex on women  as bigger deal vs  equal to oral on men,[5103506]
726,Sexual Quality of Life and Aging  A Prospective Study of a Nationally Representative Sample,[13260383]
727,sexualwisdom comes* with older age   dataanalytics,[13260383]
728,sorry- here's the link to the original JSR article,[13260383]
729,Sexual Quality of Life and  Aging  a   SeualHealth  Sexuality HT    Ageing,[13260383]
730,"Older people prioritize quality sex, and they get it  SCIENCE! Source",[13260383]
731,Sexual Quality of Life and Aging  A Prospective Study of a Nationally Representative Sample  - PubMed - NCBI,[13260383]
732,"Sexual Wisdom  Satisfaction with sex improves with age, as people prefer quality to quantity  sexscience",[13260383]
733,"Bridgework  Globalization, Gender, and Service Labor at a Luxury Hotel  gendersociety",[13261526]
734,"New article by UO Prof Eileen Otis in    Bridgework  Globalization, Gender and  Service Labor at a Luxury Hotel",[13261526]
735,The latest paper from our sixteen18 project --  ,[5103506]
736,SWS 2015 Feminist Lecture  The Gendered Geographies of Struggle  The World Social Forum and It     gendersociety,[13261529]
737,'Gendered Geographies of Struggle  The World Social Forum and  Overlapping Other Worlds'  gender+development  fem2,[13261529]
738,,[13287892]
739,Exploratory Factor Analysis and Psychometric Properties of the Sexual  Coercion Inventory  a  HT  ,[13287892]
740,Exploratory Factor Analysis and Psychometric Properties of the Sexual  Coercion Inventory  a  HT,[13287892]
741,"Sexual history and  attractiveness  people want a mate with a bit of a past, but not too much  gender  relationships",[13306502]
742,"Sexual history and  attractiveness  people want a mate with a bit of a past, but not too much  ge",[13306502]
743,"Sexual History and Present Attractiveness  People Want a Mate With a Bit of a Past, But Not Too Much  The aim of",[13306502]
744,"Sexual History and  Present Attractiveness  People Want a Mate With a Bit of a Past, But Not Too Much",[13306502]
745,"Sexual History and  Present Attractiveness  People Want a Mate With a Bit of a Past, But Not Too Much   ht",[13306502]
746,Oral Sex and Gendered Narratives of Reciprocity  M/F  in The Journal of Sex Research,[5103506]
747,"Sexual History and  Present Attractiveness  People Want Mate w/ a Bit of a Past, But Not Too Much",[13306502]
748,"Sexual History and  Present Attractiveness  People Want Mate w/ a Bit of a Past, But Not Too Much ht",[13306502]
749,Participants were more willing to get involved with an individual who'd had more sexual partners - up to a point,[13306502]
750,Men and women's desire for sexual experience in an opposite-sex partner are very similar for long-term relationships,[13306502]
751,"Sexual History and  Present Attractiveness  People Want a Mate With a Bit of a Past, But Not Too Much  by",[13306502]
752,"Ppl want mates w/ a bit of a ""past"", but not too much  Tho sluttier ppl more tolerant of partner's promiscuity",[13306502]
753,Sexual History and Present Attractiveness  I  by   et al,[13306502]
754,Sexual History and Present Attractiveness  II  by   et al,[13306502]
755,"Sexual History and  Present Attractiveness  People Want a Mate With a Bit of a Past, But Not Too Much  by   htt",[13306502]
756,Both men and women view someone with a larger number of past sexual partners as a less attractive option for a rel,[13306502]
757,Is it really give and take? New research examines how young people talk about oral sex  adolescenthealth,"[5103506,5103506]"
758,Science Both men and women view someone with a larger number of past sexual partners as a less attractive option ,[13306502]
759,Check page five to see if you're a slut who's gonna die alone I guess,[13306502]
760,"Aqu el paper  Sexual History and Present Attractiveness  People Want a Mate With a Bit of a Past, But Not Too Much",[13306502]
761,"Aqu el paper  Sexual History and Present Attractiveness  People Want a Mate With a Bit of a Past, But Not Too Much ",[13306502]
762,Clicking on the paper the piece was based on - this is in the second line,[13306502]
763,"I've seen nothing but sensationalist clickbait and Assad-apologism in   this last year, turns out they also do bad science",[13306502]
764,it's here - is that the one you read? Haven't looked at it myself yet,[13306502]
765,"How no of partners an individual's had, affects willingness to get romantically involved with that individual",[13306502]
766,Inverse correlation between sexual partner history and perceived attractiveness,[13306502]
767,Does the  Motherhood  WagePenalty Differ by Individual Skill and Country  FamilyPolicy?  Europe,[4737506]
768,"Interesting study about  OralSex and   Adolescents  Is it mutual, reciprocal between young men and  women? by",[5103506]
769,"Sexual History and  Present Attractiveness  Ppl Want a Mate with a Bit of a Past, But Not Too Much  a  HT",[13306502]
770,"Sexual History and  Present Attractiveness  Ppl Want a Mate with a Bit of a Past, But Not Too Much  a",[13306502]
771,"Both men and  women are reluctant to get into a long-term relationship with someone with ""an extensive  sexualhistory""",[13306502]
772,Interesting empirical study as it's often  erroneously  assumed that having had multiple sexual partners is an attractive trait in men,[13306502]
773,"A new study shows that people want a partner with a bit of a past, but not -too- much of a past",[13306502]
774,"briandavidearp    kinseyinstitute  A new study shows that people want a partner with a bit of a past, but not -to",[13306502]
775,"Sexual History and Present Attractiveness  People Want a Mate With a Bit of a Past, But Not Too Much",[13306502]
776,Scientific Discovery  People are less  attracted to someone with over 20 sexual partners compared to less than 10,[13306502]
777,"New Research - Sexual History and Present Attractiveness  People Want a Mate With a Bit of a Past, But Not Too Much",[13306502]
778,Men and women's desire for sexual experience in an opposite-sex partner are very similar for long-term relationships htt,[13306502]
779,  a  HT,[5103506]
