,body,cites_papers
678,"Always wondered about the paleoenvironment of Cerdas, Bolivia? Who hasn't?! Wonder no more!",[10064523]
679,"FossilFriday Bolivian Miocene rhizoliths, recently described  +more  by   in PPP",[10064523]
680,CPD  discussionpaper ,[10067994]
681,CPD - ,[4996835]
682,  Deforestation decreases res,[10067994]
683,New paper  ,[10067994]
684,"Easter Island deforestation didn't just muck with ecosystem, it may have altered island's climate Paper in",[10067994]
685,"New late Hemingfordian vertebrate fauna from Oregon, and  its biostratigraphy and  geochronology    - v",[10073416]
686,And I'm published in   JVP!,[10073416]
687,"FossilFriday   new late Hemingfordian vertebrate fauna from Hawk Rim, OR",[10073416]
688,CP An improved North-South synchronization of ice core records around the 41 K beryllium 10 peak,[10084297]
689,An improved North-South synchronization of ice core records around the 41 K beryllium 10 peak,[10084297]
690,An improved North-South synchronization of ice core records around the 41 K beryllium 10 peak  An improved No,[10084297]
691,CPD  discussionpaper An improved North-South synchronization of ice core records around the 41 K beryllium 10 peak,[10084297]
692,New CP discussion  ,[4996835]
693,New paper  An improved North-South synchronization of ice core records around the 41 K beryllium 10 peak,[10084297]
694,"Geografia Article de Graham Mortyn a ""Palaeogeography, Palaeoclimatology, Palaeoecology""",[10084887]
695,New insights into E  Pliocene hydrographic dynamics and  their relationship to climatic evolution of Mediterranean  ,[10084887]
696,"Geografa  UAB Article de Graham Mortyn a la revista ""Palaeogeography, Palaeoclimatology, Palaeoecology""",[10084887]
697,Jurassic pleuropholid fish in Tethys Sea domain of N  America    - v,[10085783]
698,New genus of Sigmodontinae from Pliocene of C  Argentina    - v,[10085785]
699,"A new genus of Sigmodontinae  Mammalia, Rodentia, Cricetidae  from the Pliocene of central Argentina",[10085785]
700,Biostratigraphy and  palaeoecology of Lower Ordovician graptolites from Fezouata Shale  Moroccan Anti-Atlas   ,[10112447]
701,IGEOinvestiga Biostratigraphy and palaeoecology of Lower Ordovician graptolites from the Fezouata Shale,[10112447]
702,Early Permian coastal flora dominated by Germaropteris martinsii from basinal sediments in W  Texas  ,[10129532]
703,OS Freshening of Antarctic Intermediate Water in the South Atlantic Ocean in 20052014,[10173258]
704,Oceanography OS  Freshening of Antarctic Intermediate Water in the South Atlantic Ocean in 20052014,[10173258]
705,"Ontogeny of Furongian trilobiteProceratopyge from Antarctica, and  metamorphosis in trilobites    - v",[10185862]
706,New study in  Palaeontology examines the evolution of metamorphosis in trilobites,[10185862]
707,Metamorphosis in Furongian trilobites from Victoria Land Antarctica  TrilobiteTuesday,[10185862]
708,"Latest Pleistocene and  Holocene glacial events in Colonia valley, N  Patagonia Icefield, S  Chile - v",[10202870]
709,  Freshening of the Labrador Sea as,[10208261]
710,CPD  discussionpaper - ,[10208261]
711,New paper  ,[10208261]
712,Oceanography OS  ,[10213181]
713,Changes in extreme regional  sea level under global  warming  climatechange,[10213181]
714,"Meet Awamokoa tokarahi, a new basal dolphin from the late Oligocene of New Zealand",[10233533]
715,FossilFriday Skull of newly described late Oligocene marine dolphin from New Zealand,[10233533]
716,"New online  Awamokoa tokarahi, a new basal dolphin in the Platanistoidea  late Oligocene, New Zealand",[10233533]
717,"Awamokoa tokarahi, a new basal dolphin in the Platanistoidea  late Oligocene, New Zealand",[10233533]
718,CPD - Dynamical downscaling of the WN Pacific from CCSM4 during the LGM and late 20th century using the WRF model,[4996840]
719,"New paper with   Biotic invasion, niche stability and the assembly of regional biotas",[10252343]
720,"Biotic Invasion, Niche Stability, and the Assembly of Regional Biotas in Deep Time",[10252343]
721,Congrats! by,[10278661]
722,  North American regi,[10283113]
723,New paper  ,[10283113]
724,Resolution of E  Jurassic actinopterygian fishPachycormus and  dispersal of Pachycormiformes    - v,[10311597]
725,"Apologies for the delay, recent content indexing is still loading  the article can be found at",[10311597]
726,Resolution of the Early Jurassic actinopterygian fish Pachycormus and a dispersal hypothesis for Pachycormiformes,[10311597]
727,New CP discussion  Dynamical downscaling of the western North Pacific from CCSM4 simulations during the last g,[4996840]
728,Resolution of the Early Jurassic actinopterygian fish Pachycormus and a dispersal hypothesis for Pachycormiformes  ,[10311597]
729,"Stratigraphic and  13C of P-C CO3s, S  China and  late Palaeozoic icehouse climate and  icehouse-greenhouse transition  ",[10311600]
730,Astronomical cycles of M  Permian of S  China and  their implications for sequence stratigraphy and  palaeoclimate  ,[10324740]
731,"New paper show how astronomical cycles controlled climate of the Permian, NOT CO2",[10324740]
732,"heliocentric      New paper show how astronomical cycles controlled climate of the Permian, NOT CO2",[10324740]
733,Clay mineralogy at P-T Shangsi section and  their palaeoenvironmental and /or palaeoclimatic significance  ,[10324742]
734,How useful is the Similarity Distance Decay relationship for fossils? An ammonite case study,[10374439]
735,How useful is the Similarity Distance Decay relationship for fossils? An ammonite case study ,[10374439]
736,Article out i reviewed on Gauging scale and biogeographical signals in ammonite similarity distance decay analyses,[10374439]
737,A Multi-disciplinary Perspective on Habitat Preferences among Dinosaurs in a Cretaceous Arctic Greenhouse World,[4330888]
738,CP Dynamical downscaling of the western North Pacific from CCSM4 simulations during the last glacial maximum and ,[4996840]
739,Read the 2016 Palaeontology Prize Paper here,[10374439]
740,Axelle Zaca of   was awarded the  Palaeontology Best Paper Prize for 2016 at  PalAss16  FossilFriday  OA,[10374439]
741,New paper  Miocene upper-tuskless proboscidean accumulation  FossilFriday  WorldElephantDay,[10393343]
742,"Free access  Morphological and  ecological diversity of Amebelodontidae  Proboscidea, Mammalia",[10393343]
743,New paper  Miocene upper-tuskless proboscidean accumulation  FossilFriday  WorldElephantDay htt,[10393343]
744,"Free access  Morphological and  ecological diversity of Amebelodontidae  Proboscidea, Mammalia  ht",[10393343]
745,"Wang, Shi-Qi, et al  ""Morphological and ecological diversity of Amebelodontidae  Proboscidea, Mammalia ""  freeaccess",[10393343]
746,Quaternary palaeoenvironmental proxies and processes   papers in honour of Professor Alayne Street-Pe  NERCpapers,[10396001]
747,Quaternary palaeoenvironmental proxies and processes   papers in honour of Professor Alayne Street-Perrott,[10396001]
748,Quaternary palaeoenvironmental proxies and processes   papers in honour of Professor Alayne Street-Pe,[10396001]
749,Dynamical downscaling of the western North Pacific from CCSM4 simulations during the last glacial maximum and late,[4996840]
750,Open Access UCL Research  Quaternary palaeoenvironmental proxies and processespapers in honour of Professor,[10396001]
751,Fish and tetrapod communities across a marine to brackish salinity gradient in the Pennsylvanian,[10397765]
752,Fossil fish and tetrapods crossed saline barriers in Pennsylvanian waters,[10397765]
753,FishADay Orthacanthus compressus Pennsylvanian shark  new study suggests occasional cannibalism  ThrowbackThursday,[10397765]
754,New item  Fish and tetrapod communities across a marine to brackish salinity gradient in the Pennsylvanian  e,[10397765]
755,Reconstructing N  Atlantic  climate variability using first absolutely-dated sclero network,[10406304]
756,Reconstructing N  Atlantic  climate variability using first absolutely-dated sclero network ,[10406304]
757,Reconstructing North Atlantic  oceanographic  variability via    MolluscMonday,[10406304]
758,Reconstructing North Atlantic  oceanographic  variability via    MolluscMonday ,[10406304]
759,exciting to see the final proofs of our new paper about Atlantic  sclerochronology networks is available online,[10406304]
760,OS Accuracy of the mean sea level continuous record with future altimetric missions  Jason-3 vs  Sentinel-3a,[4996847]
761,exciting to see the final proofs of our new paper about Atlantic  sclerochronology networks is available online ,[10406304]
762,2nd 1000 yr chronology is underway to look at spatial correlation -,[10406304]
763,Reconstructing North Atlantic marine  climate variability using a sclerochronological network via    OA,[10406304]
764,Reconstructing North Atlantic marine  climate variability using a sclerochronological network vi,[10406304]
765,it appeared in this recent science paper,[10406304]
766,"ICO2 is a pollutant? Can you link a peer reviewed study with that hypothesis? Atlantic is cooling, fast",[10406304]
767,Estuarine LagoMare fauna from Piedmont Basin indicates Atl /Mediterr  exchange during final stage of Salinity Crisis,[10418995]
768,New perspectives on Atlantic/Mediterranean exchange during the late MSC via    OA,[10418995]
769,Feeding strategies in ammonoids  a Jurassic radula for  FossilFriday,[10442316]
770,Allometry in Triassic conodonts - an important taxonomic consideration?  FossilFriday,[10442464]
771,Oceanography OS  Accuracy of the mean sea level continuous record with future altimetric missions  Jason-3 vs  Se,[4996847]
772,"Once only simulated, now observed  Equatorial plasma  bubbles merge in night sky   AGUpubs",[10445482]
773,Equatorial plasma  bubbles drift and merge in night sky   AGUpubs,[10445482]
774,"New online  Anomaluroid rodents from the earliest Oligocene of Dakhla, Morocco",[10447282]
775,New online  New specimens of horned dinosaurs from the Abuja Formation of West Texas and a revision of Agujaceratops,[10470591]
776,New online  New specimens of horned dinosaurs from the Abuja Formation of West Texas and a revision of Agujaceratops ht,[10470591]
777,"New specimens of horned dinosaurs from the Aguja Formation of West Texas, and a revision of Agujaceratops",[10470591]
778,"New specimens of horned dinosaurs from Aguja of W  Texas, and  a revision of Agujaceratops    - v",[10470591]
779,"Evidence for herbivorous cave bears  Ursus spelaeus  in Goyet Cave, Belgium  fossils",[10476801]
780,"Naito et al , JQS  Nitrogen-isotopic evidence that now-extinct prehistoric European cave bears were herbivorous",[10476801]
781,"Evidence for herbivorous cave bears in Goyet Cave, Belgium  palaeodietary reconstruction using amino acid 15N",[10476801]
782,OS Factors favouring phytoplankton blooms in the northern Adriatic  towards the northern Adriatic empirical ecolo,[4996995]
783,The Cave Bear  A Vegan Gone Extinct - An inflexible diet led to the disappearance of this large mammal  JQS  QRA,[10476801]
784,"BTW, out this week  Evidence for herbivorous cave bears  Ursus spelaeus  Goyet Cave cc    -",[10476801]
785,"BTW, out this week  Evidence for herbivorous cave bears  Ursus spelaeus  Goyet Cave cc   ",[10476801]
786,"Extinct cave bears may have been more herbivirous, akin to modern pandas, than once thought",[10476801]
787,Extinction of cave bear due to the inflexibility in - herbivorous - feeding habits   Journal of Quaternary Science,[10476801]
788,Extinction of cave bear due to the inflexibility in - herbivorous - feeding habits   Journal of Quaternary Science ,[10476801]
789,"Giant tortoise, Aldabrachelys, and  its bearing on biogeography and  dispersal of terrestrial biota in W  Indian Ocean  ",[10498589]
790,"The giant tortoise, Aldabrachelys, and its bearing on biogeography + dispersal of terr  biota in the W Indian Ocean",[10498589]
791,New latitude-based nannofossil zonations for the CampanianMaastrichtian of the South Atlantic Ocean   NERCpapers,[10521147]
792,Oceanography OS  Factors favouring phytoplankton blooms in the northern Adriatic  towards the northern Adriatic e,[4996995]
793,New latitude-based nannofossil zonations for the CampanianMaastrichtian of the South Atlantic Ocean and their,[10521147]
794,Scored a second citation on my Pterosaur paper thanks to Verrire et al's new Parareptilian completeness study,[10555431]
795,Assessing the completeness of the fossil record  comparison of different methods applied to parareptiles,[10555431]
796,"New paper by Wulf et al  on distal  tephra from  Ciomadul volcano, East Carpathians",[10555524]
797,New  Vinn et al in press  Earliest symbiotic rugosans in cystoporate bryozoan Ceramopora  Late Ordovician  Estonia,[10560795]
798,Changes to the tropical circulation in the mid-Pliocene and their implications for future climate  Changes to,[10663572]
799,CPD  discussionpaper Changes to the tropical circulation in the mid-Pliocene and implications for future climate,[10663572]
800,CP Changes to the tropical circulation in the mid-Pliocene and their implications for future climate,[10663572]
801,New paper  Changes to the tropical circulation in the mid-Pliocene and their implications for future climate,[10663572]
802,Changes to the tropical circulation in the mid-Pliocene and their implications for future climate,[10663572]
803,OS Investigation of model capability in capturing vertical hydrodynamic coastal processes  a case study in the no,[4997071]
804,Oceanography OS  Effects of surface currentwind interaction in an eddy-rich general ocean circulation simulation,[10677240]
805,OS Effects of surface currentwind interaction in an eddy-rich general ocean circulation simulation of the Baltic,[10677240]
806,", yes it is peer reviewed and published",[10701797]
807, -   climate  climatechange,[10701797]
808,climatechange J  Svensmark gets his paper on Cloud formation accepted by full peer review,[10701797]
809, - Svensmark - 2016 - Journal of Geophysical Research,[10701797]
810,"New paper finds there is a ""real influence"" of clouds and aerosols to cosmic ray decreases",[10701797]
811,J  Svensmark gets his paper on Cloud formation accepted by peer review,[10701797]
812,J  Svensmark gets paper on Cloud Formation accepted by peers,[10701797]
813,Oceanography OS  Investigation of model capability in capturing vertical hydrodynamic coastal processes  a case s,[4997071]
814,J  Svensmark gets paper on Cloud formation accepted by full peers,[10701797]
815,Paper on Cloud Formation Accepted by Full Peer Review,[10701797]
816,Paper on Cloud Formation Accepted by Full Peer Review h,[10701797]
817,Any thoughts on Svensmark paper?,[10701797]
818,J  Svensmark gets his paper on Cloud formation accepted by full peer review,[10701797]
819, - Svensmark - 2016 - J Geophys Res  Space Phys - Wiley,[10701797]
820,""" Strong Forbush Decreases  cause a reduction in cloud fraction of about 2%    """,[10701797]
821,can you please provide a link to your code/materials to reproduce your analysis in your new JGR paper?,[10701797]
822,please publish the code of your work  openscience,[10701797]
823,Cosmic Rays have a demonstrable effect on Earth's clouds and weather,[10701797]
824,OS On the feasibility of the use of wind SAR to downscale waves on shallow water,[4997073]
825,New Research Suggests Cosmic Rays are More Responsible for Cloud Formation and Activity th,[10701797]
826,New Research Suggests Cosmic Rays are More Responsible for Cloud Formation and Activity than Solar Rays Which Seem,[10701797]
827,Science New Research Suggests Cosmic Rays are More Responsible for Cloud Formation and Activity than Solar Rays W,[10701797]
828,"What did you make of ? MODIS plot  fig 12  is interesting, but I don't know *exactly* what it shows yet",[10701797]
829,"Palaeomagnetism and  stratigraphy of U  Berriasian hemipelagic succession in Barlya section W  Balkan, Bulgaria  ",[10722141]
830,TrilobiteTuesday becomes Trilobite Queues-day with a fascinating new  Palaeontology study,[10744778]
831,Ancient animal migration  a case study of  Devonian  trilobites from  Poland  Via,[10744778]
832,Mass migrations of  trilobites?,[10744778]
833,Did eyeless  trilobites once migrate in queues across Devonian ocean floor?,[10744778]
834,"Also new  Baejowski et al 2016  Ancient animal migration  a case study of eyeless, dimorphic Devonian trilobites",[10744778]
835,Oceanography OS  On the feasibility of the use of wind SAR to downscale waves on shallow water,[4997073]
836,Note that  's Dr  Carlton Brett is co-author on that Baejowski et al 2016 trilobite conga-line paper,[10744778]
837,"Ancient animal migration  a case study of eyeless, dimorphic Devonian trilobites from Poland",[10744778]
838,Fossil queues form evidence of migrating trilobites?,[10744778]
839,TrilobiteTuesday becomes Trilobite Queues-day with a fascinating new  Palaeontology study  ,[10744778]
840,"trilobite s in single file - to hide their numbers, presumably   starwars  Abs",[10744778]
841,Marching to their death     were blind Devonian trilobites killed in migratory queues?,[10744778]
842,Ancient animal migration  a case study of  Devonian  trilobites from  Poland  Via   ,[10744778]
843,How do palaeontologists reliably recognize predation in the fossil record    Palaeontology,[10744812]
844,Interesting anecdote or testable hypothesis? Holes and cracks in the  fossil record,[10744812]
845,Uncovering the holes and cracks  from anecdote to testable hypotheses in predation studies,[10744812]
846,"Multi-disciplinary Perspective on Habitat Preferences among Dinosaurs in Cretaceous Arctic Greenhouse World, Alaska",[4330888]
847,OS Modeling the ocean and atmosphere during an extreme bora event in northern Adriatic using one-way and two-way ,[4997278]
848,"CH4-derived authigenic CO3 in L  Doushantuo, S  China and  seawater SO3 conc and  global C cycle in E  Ediacaran ocean  ",[10744904]
849,Entering the world of open peer review  Interested in how the European Slope Current works? Check it out  openaccess,[10745250]
850,OS Large-scale forcing of the European Slope Current and associated inflows to the North Sea,[10745250]
851,Oceanography OS  Large-scale forcing of the European Slope Current and associated inflows to the North Sea,[10745250]
852,Large-scale forcing of the European Slope Current and associated inflows to the North Sea  NERCpapers,[10745250]
853,Entering the world of open peer review  Interested in how the European Slope Current works? Check it out,[10745250]
854,Oceanography OS  Effects of lateral processes on the seasonal water stratification of the Gulf of Finland  3-D NE,[10747027]
855,OS Effects of lateral processes on the seasonal water stratification of the Gulf of Finland  3-D NEMO-based model,[10747027]
856,"New paper finds cooling trends in upper atmosphere ""significantly higher"" than models predict",[10760472]
857,Oceanography OS  Modeling the ocean and atmosphere during an extreme bora event in northern Adriatic using one-wa,[4997278]
858,Oceanography OS  ,[10818802]
859,Correlation Analysis for Pre-seismic Total Electron Content Anomalies around the 2011 Tohoku-Oki Earthquake -2016,[10819371]
860,Correlation analysis for preseismic total electron content anomalies around the 2011 Tohoku-Oki earthquake,[10819371]
861,OS Parameterization of the light absorption properties of chromophoric dissolved organic matter in the Baltic Sea,[10840520]
862,Oceanography OS  Parameterization of the light absorption properties of chromophoric dissolved organic matter in ,[10840520]
863,Miniature notosuchian with multicuspid teeth from Cretaceous of Morocco    - v,[10841867]
864,"Palaeobatrachus eurydices, sp  nov , last W  European palaeobatrachid    - v",[10841868]
865,Glaciotectonic deformations in the Jammerbugt and glaciodynamic development in the ea,[10842787]
866,Open Access UCL Research  ,[10860547]
867,CP Summer precipitation reconstructed quantitatively using a Mid Holocene 13C common millet record from Guanzhon,[10883657]
868,OS The Civitavecchia Coastal Environment Monitoring System  C-CEMS   a new tool to analyze the conflicts between ,[4997618]
869,Summer precipitation reconstructed quantitatively using a Mid Holocene 13C common millet record from Guanzho,[10883657]
870,"CPD  discussionpaper Summer precipitation reconstructed using a Mid Holocene 13C common millet record, China",[10883657]
871,New paper  Summer precipitation reconstructed quantitatively using a Mid Holocene 13C common millet record f,[10883657]
872,Summer precipitation reconstructed quantitatively using a Mid Holocene 13C common millet record from Guanzhong,[10883657]
873,New paper finds Summer precipition in China was up to 36% higher than present during Holocene Climate Optimum,[10883657]
874,"Dorcatherium Mammalia, Ruminantia, M  Miocene  petrosal bone and the tragulid ear region    - v",[10884618]
875,romarch and  envhist waited 2 long  isotopic archives of paleoenvironments from roman aqueduct sinter / CaCO3,[10898919]
876,New in PPP  Zaky et al in press  Rare earth elements of shallow-water articulated brachiopods  a bathymetric sensor,[10898976]
877,Oceanography OS  Characteristics of Global Oceanic Rossby Wave and Mesoscale Eddies Propagation from Multiple Dat,[10909181]
878,OS Characteristics of Global Oceanic Rossby Wave and Mesoscale Eddies Propagation from Multiple Datasets Analysis,[10909181]
879,Oceanography OS  The Civitavecchia Coastal Environment Monitoring System  C-CEMS   a new tool to analyze the conf,[4997618]
880,Psittacosaurus tail bristles could be homologous to feather-like structures! This would change A LOT of things! ,[10910302]
881,Psittacosaurus tail bristles might be homologous with structures present in some extant birds,[10910302]
882,Important paper  Supports a hunch I've had for a long while,[10910302]
883,Paywalled though,[10910302]
884, - Mayr - 2016 - Palaeontology - Wiley Online Library,[10910302]
885,New paper on the bristles of Psittacosaurus out  A complex tale of dinosaur integument evolution,[10910302]
886,Insight into evolution of dinosaur feathers from Psittacosaurus tail bristles  Palaeontology,[10910302]
887,What's the deal with Psittacosaurus bristles?   et al  explain,[10910302]
888, via    FossilFriday,[10910302]
889,New paper on Psittacosaurus tail bristles  Relation to theropod feathers? see,[10910302]
890,New paper on Psittacosaurus tail bristles  Relation to theropod feathers? see   ,[10910302]
891,Insight into evolution of dinosaur feathers from Psittacosaurus tail bristles  Palaeontology ,[10910302]
892,How cool  bristles on the tail of the dinosaur Psittacosaurus resemble a turkey's beard,[10910302]
893,"The homology aspect isn't confirmed, but suggested by some data",[10910302]
894,Modulation of the substorm current wedge by bursty bulk flows  8 September  lra  leicester,[10917258]
895,  lra  leicester,[10955234]
896,"A decade ago this semester, I started micro milling Siderastrea siderea for the first time with too much optimism",[10981319]
897,New paper finds another non-hockey-stick in the Gulf of Mexico,[10981319]
898,Oceanography OS  ,[4997798]
899,"1  Hey look, more examples of coral Sr/Ca working!",[10981319]
900,"Dietary ecology of Pleistocene camelids  Influences of climate, environment, and sympatric taxa",[11239081]
901,FREE until 11/17  Dr  Yann's new article in Palaeo^3 on Dietary  ecology of  Pleistocene  camelids  Get it here,[11239081]
902,This 'paleo-meme' was discounted by isotopic studies nearly 20 years ago,[11285478]
903,E -M  Miocene topographic growth of N  Tibetan Plateau  Stable isotope and  sedimentation of S W  Qaidam basin  ,[11673260]
904,New JQS paper on  palynology processing  dense media separation a reliable replacement for HF digestion! extraction,[11716774]
905,New JQS paper on  palynology processing  dense media separation a reliable replacement for HF digestion! extraction ht,[11716774]
906,Downloading   paper about pollen extraction methods to discuss with my students  pollen  research,[11716774]
907,Downloading   paper about pollen extraction methods to discuss with my students  polle,[11716774]
908,Comparison of  Algorithms for  Solar Wind Regimes   BigData  DataScience  SpacePhysics,[11740770]
909,New CP discussion  Local  artifacts  in  ice  core  methane  records  caused  by   layered  bubble  trapping,[4998061]
910,Oceanography OS  Assessing the potential for dimethylsulfide enrichment at the sea surface and its influence on a,[11747488]
911,OS Assessing the potential for dimethylsulfide enrichment at the sea surface and its influence on airsea flux,[11747488]
912,Latest news in JSP editorial,[11751291]
913,Oceanography OS  ,[11751633]
914,New online  Phylogenetic position of extinct insect family Vetanthocoridae in Cimiciformes,[11849746]
915,Phylogenetic position of the extinct insect family Vetanthocoridae  Heteroptera  in Cimiciformes,[11849746]
916,"FossilFriday newly described flower bug from the Early Cretaceous Yixian Formation, China",[11849746]
917,New material of Cretaceous marine turtle Ctenochelys acris and  a phylogenetic reassessment of toxochelyid-grade taxa,[11876617]
918,CP Local  artifacts  in  ice  core  methane  records  caused  by   layered  bubble  trapping  and  in-situ  produ,[4998061]
919,New Cretaceous Ctenochelys acris fossil material from Alabama!,[11876617]
920,"University of Alabama Birmingham graduate student, Drew Gentry, just published his Masters thesis on the late",[11876617]
921,New material of Cretaceous marine turtle Ctenochelys acris and  a phylogenetic reassessment of toxochelyid-grade taxa ht,[11876617]
922,80 mil yr old  fossils found in Alabama may be the ancestor of all modern  seaturtles Paper,[11876617]
923,New material of Cretaceous marine turtle Ctenochelys acris  phylogenetic reassessment of 'toxochelyid-grade taxa,[11876617]
924,FossilFriday new material included this juvenile skull of Ctenochelys acris,[11876617]
925,"New material of the Late Cretaceous marine turtle Ctenochelys acris Zangerl, 1953 and a phylogenetic reassessment",[11876617]
926,You mean this?,[11876617]
927,Here is a recent assessment of the very critter you alluded to,[11876617]
928,Oceanography OS  Seasonal variability of the Ekman transport and pumping in the upwelling system off central-nort,[11895581]
929,Local artifacts in ice core methane records caused by layered bubble trapping and in-situ production  a multi-site,[4998061]
930,OS Seasonal variability of the Ekman transport and pumping in the upwelling system off central-northern Chile  ,[11895581]
931,Oceanography OS  DUACS DT2014  the new multi-mission altimeter data set reprocessed over 20 years,[11906260]
932,OS DUACS DT2014  the new multi-mission altimeter data set reprocessed over 20 years,[11906260]
933,oceanography Interested in currents from  satellite? Nice review of the new AVISO multi-mission altimeter data set,[11906260]
934,"Multi-proxy analysis of 2 loess-paleosol sequences in N  Harz foreland, Germany  ",[11919586]
935,Feedback between biodiversity and  geochemistry - changing Palaeozoic sea floors  Palaeontology,[11958849]
936,Feedback between biodiversity and  geochemistry - changing Palaeozoic sea floors  Palaeontology ,[11958849]
937,New  Wright and  Cherns  How did feedback between biodiversity and early diagenesis affect early Palaeozoic seafloors?,[11958849]
938,How far did feedback between biodiversity and early diagenesis affect the nature of early Palaeozoic sea floors?,[11958849]
939,New online  The Mesozoic family Mesoserphidae and its phylogeny,[11962966]
940,OS Bio-optical characterization and light availability parameterization in Uummannaq Fjord and VaigatDisko Bay  ,[4998173]
941,The Mesozoic family Mesoserphidae and its phylogeny  Hymenoptera  Apocrita  Proctotrupoidea,[11962966]
942,Modeling the magnetospheric X-ray emission from solar wind charge exchange  lra  leicester,[11968594]
943,Review of reconstructed palaeoenvironmental record of Zimbabwe and  call for multidisciplinary research  ,[11970771]
944,"Loess record of Wisconsin glacial outburst flooding, Pleistocene and  Irvingtonian palaeoecology from Washington US  ",[11970772]
945,Oceanography OS  Concomitant ocean acidification and increasing total alkalinity  at a coastal site in the NW Med,[11971330]
946,OS Concomitant ocean acidification and increasing total alkalinity  at a coastal site in the NW Mediterranean Sea,[11971330]
947,Our new paper shows interesting patterns of  coastal  oceanacidification in the  Mediterranean Sea,[11971330]
948,OceanAcidification in the  Mediterranean Sea  one more month to comment on our discussion paper!,[11971330]
949,", Chou, JGR  Atmospheres,",[11974681]
950,CP From Monsoon to marine productivity in the Arabian Sea  insights from glacial and interglacial climates,[11975285]
951,What were the habitat preferences of Arctic Cretaceous dinosaurs? New study!  msg me for pdf,[4330888]
952,Oceanography OS  Bio-optical characterization and light availability parameterization in Uummannaq Fjord and Vaig,[4998173]
953,From Monsoon to marine productivity in the Arabian Sea  insights from glacial and interglacial climates  From,[11975285]
954,CPD  discussionpaper From Monsoon to marine productivity in Arabian Sea  insights from glacial and  interglacial clims,[11975285]
955,New paper  From Monsoon to marine productivity in the Arabian Sea  insights from glacial and interglacial climates,[11975285]
956,From Monsoon to marine productivity in the Arabian Sea  insights from glacial and interglacial climates,[11975285]
957,"New archaeopterodactyloid from Jiufotang, W  Liaoning, China, and  sterna of Pterodactylomorpha    - v",[11986615]
958,A new archaeopterodactyloid pterosaur from the Jiufotang Formation,[11986615]
959,Temparospatial distribution of marinebrackish Waagenoperna in China and  climate and  palaeogeography through T-J  ,[11987058]
960,New paper  The Last Glacial Termination on the eastern flank of the central Patagonian Andes  47 S,[11992994]
961,CP The Last Glacial Termination on the eastern flank of the central Patagonian Andes  47 S,[11992994]
962,The Last Glacial Termination on the eastern flank of the central Patagonian Andes  47 S   The Last Glacial T,[11992994]
963,OS Impact of variable seawater conductivity on motional induction simulated with an ocean general circulation mod,[4998196]
964,The Last Glacial Termination on the eastern flank of the central Patagonian Andes  47 S,[11992994]
965,"Full access here   Once that runs out, email me for a PDF  or if you've got JVP access,","[11998259,11998259]"
966,New JVP paper out w/   and    on small Pleistocene horses and  early humans at Paisley Caves!,[11998259]
967,New JVP paper out w/   and    on small Pleistocene horses and  early humans at Paisley Caves! ,[11998259]
968,PreClovis Oregon site w/ now-extinct Stout-Legged Horses Vertebrate  Paleontology article,[11998259]
969,"Tarsals of Sespedectinae from M  Eocene of S  California, and  affinities of erinaceomorphs    - v",[12008291]
970,Quaternary record ofEuneomys from N W  Patagonia  evidence for regional extinction    - v,[12008292]
971,"CP A glaciochemical study of 120m ice core from Mill Island, East Antarctica",[12009026]
972,"A glaciochemical study of 120m ice core from Mill Island, East Antarctica  A glaciochemical study of 120m i",[12009026]
973,"CPD  discussionpaper A glaciochemical study of 120m ice core from Mill Island, East Antarctica",[12009026]
974,Oceanography OS  Impact of variable seawater conductivity on motional induction simulated with an ocean general c,[4998196]
975,"New paper  A glaciochemical study of 120m ice core from Mill Island, East Antarctica",[12009026]
976,"A glaciochemical study of 120m ice core from Mill Island, East Antarctica",[12009026]
977,Our new paper on placodont teeth and feeding is out now! Congratulations  !,[12020314]
978,Our new paper on placodont teeth and feeding is out now! Congratulations  !  ,[12020314]
979,"Tooth occlusal morphology in the durophagous marine reptiles, Placodontia  Reptilia  Sauropterygia",[12020314]
980,"Occlusion of teeth in crazy looking, prey squashing extinct critters is by   postdoc",[12020314]
981,"Paper on 'em just come out, so here's Placodus gigas for  FossilFriday",[12020314]
982,Placodont SMASH,[12020314]
983,Placodont tooth paper is online!  Thanks   and T  Scheyer!,[12020314]
984,Cool extinct critters that smashed hard prey  The Placodonts,[12020314]
985,New CP discussion  Impacts of Tibetan Plateau uplift on atmospheric dynamics and associated precipitation 18O,[4998421]
986,"Status ofSchowalteria clemensi, Late Cretaceous taeniodont  Mammalia     - v",[12026823]
987,"Fishes of Bridger Formation  Eocene , greater Green River Basin, Wyoming, U S     - v",[12026824]
988,1st record of fossilOphisaurus from Asia    - v,[12026825]
989,"Palaeoscolecid worms from the Lower Ordovician Fezouata Lagersttte, Morocco",[12028762]
990,How shellfish survive climate change - environmental preferences of ice age brachiopods and  bivalves  FossilFriday,[12035620]
991,Gaining more ground  two new Devonian tetrapods from Belgium  FossilFriday,[12035853]
992,Egg pouches preserved in Permian crustaceans  FossilFriday,[12036225]
993,Check out our new paper! Drivers of ecosystem and climate change in tropical West Africa over the past 540000 yrs,[12039921]
994,Check out our new paper! Drivers of ecosystem and climate change in tropical West Africa over the past 540000 yrs ,[12039921]
995,Drivers of ecosystem and  climate change in tropical  WestAfrica,[12039921]
996,"""Impacts of Tibetan Plateau uplift on atmospheric dynamics and associated precipitation 18O""",[4998421]
